wavelength_angstrom,opacity_cm_minus_1
5618.0,5.666395331163368e-15
5618.1,5.660224467689418e-15
5618.2,5.654063679094781e-15
5618.3,5.647912943459584e-15
5618.4,5.64177223892368e-15
5618.5,5.635641543686288e-15
5618.6,5.6295208360057044e-15
5618.7,5.623410094199358e-15
5618.8,5.617309296643471e-15
5618.9,5.611218421772764e-15
5619.0,5.605137448080519e-15
5619.1,5.599066354118236e-15
5619.2,5.59300511849535e-15
5619.3,5.586953719879281e-15
5619.4,5.5809121369950724e-15
5619.5,5.5748803486252934e-15
5619.6,5.5688583336096924e-15
5619.7,5.562846070845248e-15
5619.8,5.556843539285874e-15
5619.9,5.550850717942098e-15
5620.0,5.544867585881128e-15
5620.1,5.538894122226561e-15
5620.2,5.532930306158056e-15
5620.3,5.52697611691141e-15
5620.4,5.521031533778253e-15
5620.5,5.515096536105753e-15
5620.6,5.509171103296657e-15
5620.7,5.5032552148090265e-15
5620.8,5.497348850155902e-15
5620.9,5.4914519889053925e-15
5621.0,5.485564610680371e-15
5621.1,5.479686695158169e-15
5621.2,5.473818222070658e-15
5621.3,5.4679591712039405e-15
5621.4,5.4621095223980614e-15
5621.5,5.456269255547079e-15
5621.6,5.4504383505987626e-15
5621.7,5.44461678755431e-15
5621.8,5.438804546468408e-15
5621.9,5.433001607448948e-15
5622.0,5.4272079506567295e-15
5622.1,5.421423556305542e-15
5622.2,5.415648404661855e-15
5622.3,5.4098824760445534e-15
5622.4,5.404125750824998e-15
5622.5,5.3983782094267374e-15
5622.6,5.392639832325219e-15
5622.7,5.386910600047881e-15
5622.8,5.381190493173798e-15
5622.9,5.3754794923336285e-15
5623.0,5.3697775782092636e-15
5623.1,5.364084731533917e-15
5623.2,5.358400933091848e-15
5623.3,5.352726163718066e-15
5623.4,5.347060404298408e-15
5623.5,5.3414036357692756e-15
5623.6,5.33575583911734e-15
5623.7,5.330116995379619e-15
5623.8,5.324487085643215e-15
5623.9,5.318866091045018e-15
5624.0,5.313253992771802e-15
5624.1,5.30765077205993e-15
5624.2,5.302056410195097e-15
5624.3,5.2964708885124084e-15
5624.4,5.290894188396088e-15
5624.5,5.285326291279227e-15
5624.6,5.279767178643855e-15
5624.7,5.274216832020663e-15
5624.8,5.2686752329887466e-15
5624.9,5.263142363175676e-15
5625.0,5.2576182042572314e-15
5625.1,5.25210273795713e-15
5625.2,5.246595946047121e-15
5625.3,5.241097810346697e-15
5625.4,5.235608312722848e-15
5625.5,5.230127435090137e-15
5625.6,5.224655159410425e-15
5625.7,5.219191467692627e-15
5625.8,5.213736341992779e-15
5625.9,5.208289764413774e-15
5626.0,5.202851717105122e-15
5626.1,5.1974221822630064e-15
5626.2,5.192001142129997e-15
5626.3,5.186588578994987e-15
5626.4,5.181184475192889e-15
5626.5,5.175788813104713e-15
5626.6,5.170401575157327e-15
5626.7,5.165022743823183e-15
5626.8,5.159652301620407e-15
5626.9,5.154290231112547e-15
5627.0,5.148936514908314e-15
5627.1,5.143591135661674e-15
5627.2,5.138254076071581e-15
5627.3,5.1329253188817364e-15
5627.4,5.1276048468806766e-15
5627.5,5.122292642901503e-15
5627.6,5.116988689821657e-15
5627.7,5.111692970562986e-15
5627.8,5.106405468091505e-15
5627.9,5.101126165417138e-15
5628.0,5.095855045593822e-15
5628.1,5.0905920917192365e-15
5628.2,5.0853372869345784e-15
5628.3,5.080090614424636e-15
5628.4,5.074852057417543e-15
5628.5,5.069621599184543e-15
5628.6,5.064399223040073e-15
5628.7,5.0591849123415106e-15
5628.8,5.0539786504889506e-15
5628.9,5.0487804209252746e-15
5629.0,5.043590207135914e-15
5629.1,5.038407992648624e-15
5629.2,5.033233761033549e-15
5629.3,5.02806749590299e-15
5629.4,5.022909180911186e-15
5629.5,5.017758799754373e-15
5629.6,5.012616336170524e-15
5629.7,5.007481773939298e-15
5629.8,5.002355096881762e-15
5629.9,4.9972362888604666e-15
5630.0,4.992125333779244e-15
5630.1,4.987022215582939e-15
5630.2,4.981926918257521e-15
5630.3,4.97683942582984e-15
5630.4,4.9717597223673954e-15
5630.5,4.966687791978428e-15
5630.6,4.961623618811695e-15
5630.7,4.956567187056221e-15
5630.8,4.9515184809414076e-15
5630.9,4.9464774847367906e-15
5631.0,4.9414441827518175e-15
5631.1,4.936418559335937e-15
5631.2,4.931400598878371e-15
5631.3,4.9263902858078866e-15
5631.4,4.9213876045928875e-15
5631.5,4.9163925397411855e-15
5631.6,4.911405075799781e-15
5631.7,4.9064251973549474e-15
5631.8,4.9014528890320135e-15
5631.9,4.896488135495133e-15
5632.0,4.891530921447383e-15
5632.1,4.886581231630529e-15
5632.2,4.881639050824827e-15
5632.3,4.8767043638490864e-15
5632.4,4.871777155560462e-15
5632.5,4.8668574108542504e-15
5632.6,4.861945114663952e-15
5632.7,4.857040251961062e-15
5632.8,4.852142807754874e-15
5632.9,4.847252767092539e-15
5633.0,4.842370115058832e-15
5633.1,4.837494836776111e-15
5633.2,4.832626917404049e-15
5633.3,4.8277663421397456e-15
5633.4,4.822913096217496e-15
5633.5,4.818067164908586e-15
5633.6,4.813228533521388e-15
5633.7,4.808397187401133e-15
5633.8,4.8035731119297095e-15
5633.9,4.798756292525758e-15
5634.0,4.793946714644449e-15
5634.1,4.7891443637772786e-15
5634.2,4.7843492254521655e-15
5634.3,4.779561285233228e-15
5634.4,4.7747805287205904e-15
5634.5,4.770006941550464e-15
5634.6,4.765240509394938e-15
5634.7,4.760481217961786e-15
5634.8,4.755729052994548e-15
5634.9,4.750984000272314e-15
5635.0,4.746246045609544e-15
5635.1,4.741515174856141e-15
5635.2,4.736791373897241e-15
5635.3,4.7320746286530385e-15
5635.4,4.727364925078844e-15
5635.5,4.722662249164899e-15
5635.6,4.717966586936178e-15
5635.7,4.71327792445247e-15
5635.8,4.708596247808175e-15
5635.9,4.703921543132121e-15
5636.0,4.699253796587635e-15
5636.1,4.694592994372353e-15
5636.2,4.689939122718028e-15
5636.3,4.6852921678906085e-15
5636.4,4.680652116190017e-15
5636.5,4.67601895395011e-15
5636.6,4.671392667538448e-15
5636.7,4.666773243356396e-15
5636.8,4.662160667838909e-15
5636.9,4.657554927454361e-15
5637.0,4.6529560087046175e-15
5637.1,4.6483638981248506e-15
5637.2,4.643778582283341e-15
5637.3,4.6392000477815765e-15
5637.4,4.634628281254046e-15
5637.5,4.63006326936806e-15
5637.6,4.625504998823846e-15
5637.7,4.620953456354334e-15
5637.8,4.6164086287249916e-15
5637.9,4.6118705027339044e-15
5638.0,4.607339065211585e-15
5638.1,4.6028143030207854e-15
5638.2,4.598296203056596e-15
5638.3,4.5937847522462414e-15
5638.4,4.589279937548907e-15
5638.5,4.584781745955827e-15
5638.6,4.580290164490096e-15
5638.7,4.575805180206479e-15
5638.8,4.571326780191516e-15
5638.9,4.566854951563317e-15
5639.0,4.5623896814713996e-15
5639.1,4.557930957096762e-15
5639.2,4.5534787656517034e-15
5639.3,4.549033094379658e-15
5639.4,4.544593930555257e-15
5639.5,4.540161261484172e-15
5639.6,4.535735074502917e-15
5639.7,4.531315356978945e-15
5639.8,4.526902096310444e-15
5639.9,4.5224952799262964e-15
5640.0,4.518094895285867e-15
5640.1,4.5137009298791195e-15
5640.2,4.5093133712263995e-15
5640.3,4.5049322068782826e-15
5640.4,4.5005574244156635e-15
5640.5,4.496189011449564e-15
5640.6,4.491826955620968e-15
5640.7,4.487471244600917e-15
5640.8,4.483121866090316e-15
5640.9,4.478778807819772e-15
5641.0,4.474442057549687e-15
5641.1,4.470111603070069e-15
5641.2,4.465787432200368e-15
5641.3,4.46146953278957e-15
5641.4,4.457157892716016e-15
5641.5,4.4528524998872246e-15
5641.6,4.4485533422400016e-15
5641.7,4.444260407740247e-15
5641.8,4.439973684382797e-15
5641.9,4.43569316019151e-15
5642.0,4.431418823219087e-15
5642.1,4.427150661546925e-15
5642.2,4.422888663285179e-15
5642.3,4.418632816572613e-15
5642.4,4.414383109576423e-15
5642.5,4.410139530492329e-15
5642.6,4.405902067544405e-15
5642.7,4.401670708984912e-15
5642.8,4.397445443094392e-15
5642.9,4.393226258181495e-15
5643.0,4.389013142582816e-15
5643.1,4.384806084662987e-15
5643.2,4.380605072814479e-15
5643.3,4.376410095457582e-15
5643.4,4.3722211410402074e-15
5643.5,4.368038198037986e-15
5643.6,4.363861254954095e-15
5643.7,4.3596903003191e-15
5643.8,4.355525322691043e-15
5643.9,4.351366310655284e-15
5644.0,4.347213252824329e-15
5644.1,4.343066137837932e-15
5644.2,4.338924954362924e-15
5644.3,4.334789691093055e-15
5644.4,4.330660336749089e-15
5644.5,4.3265368800786345e-15
5644.6,4.322419309855986e-15
5644.7,4.3183076148822296e-15
5644.8,4.314201783985057e-15
5644.9,4.310101806018629e-15
5645.0,4.306007669863658e-15
5645.1,4.301919364427242e-15
5645.2,4.2978368786427224e-15
5645.3,4.293760201469762e-15
5645.4,4.289689321894189e-15
5645.5,4.28562422892785e-15
5645.6,4.28156491160869e-15
5645.7,4.277511359000598e-15
5645.8,4.273463560193254e-15
5645.9,4.2694215043022206e-15
5646.0,4.265385180468783e-15
5646.1,4.261354577859803e-15
5646.2,4.257329685667793e-15
5646.3,4.253310493110786e-15
5646.4,4.24929698943216e-15
5646.5,4.2452891639007375e-15
5646.6,4.241287005810611e-15
5646.7,4.2372905044811194e-15
5646.8,4.2332996492566615e-15
5646.9,4.229314429506804e-15
5647.0,4.225334834626116e-15
5647.1,4.221360854034023e-15
5647.2,4.2173924771748974e-15
5647.3,4.21342969351791e-15
5647.4,4.209472492556868e-15
5647.5,4.205520863810332e-15
5647.6,4.201574796821434e-15
5647.7,4.197634281157749e-15
5647.8,4.193699306411386e-15
5647.9,4.1897698621988254e-15
5648.0,4.185845938160789e-15
5648.1,4.181927523962314e-15
5648.2,4.178014609292615e-15
5648.3,4.174107183864939e-15
5648.4,4.1702052374166474e-15
5648.5,4.166308759709073e-15
5648.6,4.162417740527381e-15
5648.7,4.158532169680652e-15
5648.8,4.1546520370017316e-15
5648.9,4.150777332347103e-15
5649.0,4.1469080455969576e-15
5649.1,4.143044166655066e-15
5649.2,4.139185685448623e-15
5649.3,4.135332591928345e-15
5649.4,4.131484876068324e-15
5649.5,4.127642527865887e-15
5649.6,4.1238055373416794e-15
5649.7,4.119973894539533e-15
5649.8,4.1161475895263136e-15
5649.9,4.112326612392021e-15
5650.0,4.1085109532496115e-15
5650.1,4.104700602235e-15
5650.2,4.10089554950687e-15
5650.3,4.097095785246794e-15
5650.4,4.093301299659067e-15
5650.5,4.0895120829705805e-15
5650.6,4.085728125430913e-15
5650.7,4.081949417312184e-15
5650.8,4.0781759489089165e-15
5650.9,4.074407710538135e-15
5651.0,4.070644692539214e-15
5651.1,4.0668868852737575e-15
5651.2,4.063134279125671e-15
5651.3,4.059386864501034e-15
5651.4,4.0556446318279624e-15
5651.5,4.051907571556697e-15
5651.6,4.048175674159467e-15
5651.7,4.0444489301303576e-15
5651.8,4.040727329985392e-15
5651.9,4.0370108642624036e-15
5652.0,4.033299523520898e-15
5652.1,4.029593298342141e-15
5652.2,4.0258921793290304e-15
5652.3,4.022196157105951e-15
5652.4,4.018505222318874e-15
5652.5,4.014819365635222e-15
5652.6,4.0111385777437294e-15
5652.7,4.007462849354537e-15
5652.8,4.003792171199062e-15
5652.9,4.000126534029859e-15
5653.0,3.996465928620714e-15
5653.1,3.992810345766509e-15
5653.2,3.989159776283098e-15
5653.3,3.985514211007382e-15
5653.4,3.981873640797175e-15
5653.5,3.978238056531172e-15
5653.6,3.9746074491088094e-15
5653.7,3.970981809450355e-15
5653.8,3.967361128496767e-15
5653.9,3.963745397209572e-15
5654.0,3.960134606570959e-15
5654.1,3.9565287475836384e-15
5654.2,3.952927811270723e-15
5654.3,3.949331788675812e-15
5654.4,3.945740670862866e-15
5654.5,3.942154448916079e-15
5654.6,3.938573113939964e-15
5654.7,3.934996657059229e-15
5654.8,3.9314250694186515e-15
5654.9,3.92785834218316e-15
5655.0,3.924296466537719e-15
5655.1,3.920739433687191e-15
5655.2,3.9171872348564326e-15
5655.3,3.913639861290173e-15
5655.4,3.910097304252873e-15
5655.5,3.906559555028829e-15
5655.6,3.903026604922045e-15
5655.7,3.899498445256102e-15
5655.8,3.8959750673742504e-15
5655.9,3.89245646263929e-15
5656.0,3.8889426224334426e-15
5656.1,3.885433538158433e-15
5656.2,3.8819292012353835e-15
5656.3,3.878429603104675e-15
5656.4,3.8749347352260425e-15
5656.5,3.871444589078453e-15
5656.6,3.867959156159979e-15
5656.7,3.86447842798789e-15
5656.8,3.861002396098515e-15
5656.9,3.857531052047219e-15
5657.0,3.854064387408274e-15
5657.1,3.850602393774948e-15
5657.2,3.847145062759373e-15
5657.3,3.843692385992434e-15
5657.4,3.840244355123854e-15
5657.5,3.836800961822071e-15
5657.6,3.833362197774129e-15
5657.7,3.829928054685753e-15
5657.8,3.8264985242812385e-15
5657.9,3.82307359830333e-15
5658.0,3.8196532685133094e-15
5658.1,3.816237526690874e-15
5658.2,3.812826364634028e-15
5658.3,3.809419774159158e-15
5658.4,3.80601774710093e-15
5658.5,3.802620275312154e-15
5658.6,3.799227350663887e-15
5658.7,3.795838965045313e-15
5658.8,3.792455110363618e-15
5658.9,3.789075778544087e-15
5659.0,3.785700961529989e-15
5659.1,3.782330651282452e-15
5659.2,3.778964839780554e-15
5659.3,3.7756035190212155e-15
5659.4,3.772246681019072e-15
5659.5,3.768894317806573e-15
5659.6,3.765546421433855e-15
5659.7,3.762202983968644e-15
5659.8,3.75886399749632e-15
5659.9,3.755529454119831e-15
5660.0,3.7521993459595505e-15
5660.1,3.748873665153386e-15
5660.2,3.74555240385666e-15
5660.3,3.742235554241988e-15
5660.4,3.7389231084993805e-15
5660.5,3.735615058836097e-15
5660.6,3.7323113974766476e-15
5660.7,3.729012116662662e-15
5660.8,3.725717208652973e-15
5660.9,3.7224266657235044e-15
5661.0,3.7191404801671634e-15
5661.1,3.715858644293926e-15
5661.2,3.7125811504307195e-15
5661.3,3.709307990921328e-15
5661.4,3.706039158126456e-15
5661.5,3.7027746444236424e-15
5661.6,3.699514442207134e-15
5661.7,3.6962585438879744e-15
5661.8,3.693006941893905e-15
5661.9,3.68975962866924e-15
5662.0,3.686516596674966e-15
5662.1,3.6832778383886275e-15
5662.2,3.680043346304216e-15
5662.3,3.67681311293226e-15
5662.4,3.673587130799719e-15
5662.5,3.6703653924498704e-15
5662.6,3.6671478904423956e-15
5662.7,3.663934617353278e-15
5662.8,3.660725565774692e-15
5662.9,3.657520728315087e-15
5663.0,3.654320097599088e-15
5663.1,3.651123666267377e-15
5663.2,3.64793142697679e-15
5663.3,3.644743372400209e-15
5663.4,3.6415594952264465e-15
5663.5,3.638379788160348e-15
5663.6,3.63520424392267e-15
5663.7,3.632032855249981e-15
5663.8,3.6288656148947535e-15
5663.9,3.6257025156252276e-15
5664.0,3.622543550225418e-15
5664.1,3.6193887114949846e-15
5664.2,3.616237992249328e-15
5664.3,3.6130913853194684e-15
5664.4,3.6099488835519555e-15
5664.5,3.60681047980895e-15
5664.6,3.60367616696812e-15
5664.7,3.600545937922534e-15
5664.8,3.59741978558075e-15
5664.9,3.5942977028667155e-15
5665.0,3.591179682719661e-15
5665.1,3.588065718094182e-15
5665.2,3.584955801960145e-15
5665.3,3.581849927302577e-15
5665.4,3.5787480871217546e-15
5665.5,3.575650274433106e-15
5665.6,3.5725564822671015e-15
5665.7,3.569466703669344e-15
5665.8,3.566380931700467e-15
5665.9,3.563299159436034e-15
5666.0,3.5602213799666184e-15
5666.1,3.557147586397713e-15
5666.2,3.55407777184962e-15
5666.3,3.5510119294575388e-15
5666.4,3.5479500523714717e-15
5666.5,3.5448921337561146e-15
5666.6,3.5418381667909493e-15
5666.7,3.5387881446701394e-15
5666.8,3.5357420606024323e-15
5666.9,3.5326999078112482e-15
5667.0,3.529661679534574e-15
5667.1,3.5266273690248677e-15
5667.2,3.52359696954915e-15
5667.3,3.5205704743888693e-15
5667.4,3.5175478768399208e-15
5667.5,3.5145291702125216e-15
5667.6,3.5115143478312953e-15
5667.7,3.5085034030351785e-15
5667.8,3.505496329177313e-15
5667.9,3.50249311962514e-15
5668.0,3.499493767760306e-15
5668.1,3.4964982669785517e-15
5668.2,3.4935066106898084e-15
5668.3,3.490518792318101e-15
5668.4,3.4875348053014423e-15
5668.5,3.484554643091925e-15
5668.6,3.4815782991556297e-15
5668.7,3.4786057669725186e-15
5668.8,3.4756370400365226e-15
5668.9,3.472672111855453e-15
5669.0,3.4697109759509e-15
5669.1,3.4667536258583117e-15
5669.2,3.4638000551269155e-15
5669.3,3.460850257319605e-15
5669.4,3.4579042260130347e-15
5669.5,3.4549619547975228e-15
5669.6,3.452023437276959e-15
5669.7,3.4490886670688844e-15
5669.8,3.446157637804399e-15
5669.9,3.443230343128069e-15
5670.0,3.440306776698014e-15
5670.1,3.437386932185805e-15
5670.2,3.434470803276376e-15
5670.3,3.4315583836681133e-15
5670.4,3.428649667072749e-15
5670.5,3.425744647215282e-15
5670.6,3.4228433178340558e-15
5670.7,3.4199456726806415e-15
5670.8,3.4170517055198557e-15
5670.9,3.4141614101296347e-15
5671.0,3.4112747803011274e-15
5671.1,3.408391809838605e-15
5671.2,3.4055124925593574e-15
5671.3,3.402636822293792e-15
5671.4,3.39976479288533e-15
5671.5,3.3968963981903238e-15
5671.6,3.3940316320781335e-15
5671.7,3.391170488431042e-15
5671.8,3.388312961144163e-15
5671.9,3.385459044125518e-15
5672.0,3.3826087312959563e-15
5672.1,3.3797620165890585e-15
5672.2,3.376918893951217e-15
5672.3,3.3740793573415552e-15
5672.4,3.3712434007318295e-15
5672.5,3.3684110181065146e-15
5672.6,3.365582203462719e-15
5672.7,3.362756950810087e-15
5672.8,3.3599352541708918e-15
5672.9,3.357117107579934e-15
5673.0,3.3543025050844653e-15
5673.1,3.3514914407442687e-15
5673.2,3.3486839086315593e-15
5673.3,3.3458799028309085e-15
5673.4,3.3430794174393267e-15
5673.5,3.3402824465661637e-15
5673.6,3.3374889843330322e-15
5673.7,3.3346990248738885e-15
5673.8,3.3319125623349384e-15
5673.9,3.3291295908745566e-15
5674.0,3.326350104663369e-15
5674.1,3.323574097884142e-15
5674.2,3.3208015647317975e-15
5674.3,3.318032499413295e-15
5674.4,3.3152668961477264e-15
5674.5,3.3125047491662253e-15
5674.6,3.30974605271188e-15
5674.7,3.306990801039811e-15
5674.8,3.3042389884170966e-15
5674.9,3.3014906091226776e-15
5675.0,3.2987456574474408e-15
5675.1,3.296004127694137e-15
5675.2,3.2932660141772925e-15
5675.3,3.290531311223293e-15
5675.4,3.2878000131702946e-15
5675.5,3.285072114368149e-15
5675.6,3.282347609178469e-15
5675.7,3.279626491974562e-15
5675.8,3.2769087571413302e-15
5675.9,3.274194399075364e-15
5676.0,3.2714834121848483e-15
5676.1,3.268775790889484e-15
5676.2,3.2660715296205717e-15
5676.3,3.263370622820921e-15
5676.4,3.260673064944773e-15
5676.5,3.257978850457879e-15
5676.6,3.2552879738374163e-15
5676.7,3.2526004295719064e-15
5676.8,3.2499162121613e-15
5676.9,3.2472353161168854e-15
5677.0,3.2445577359612136e-15
5677.1,3.2418834662281782e-15
5677.2,3.2392125014629287e-15
5677.3,3.236544836221794e-15
5677.4,3.233880465072357e-15
5677.5,3.2312193825933603e-15
5677.6,3.228561583374712e-15
5677.7,3.225907062017389e-15
5677.8,3.2232558131335107e-15
5677.9,3.2206078313462646e-15
5678.0,3.217963111289825e-15
5678.1,3.2153216476094253e-15
5678.2,3.2126834349612896e-15
5678.3,3.2100484680125423e-15
5678.4,3.2074167414412916e-15
5678.5,3.2047882499365492e-15
5678.6,3.202162988198151e-15
5678.7,3.199540950936832e-15
5678.8,3.196922132874158e-15
5678.9,3.1943065287424294e-15
5679.0,3.191694133284778e-15
5679.1,3.189084941255073e-15
5679.2,3.1864789474178495e-15
5679.3,3.18387614654839e-15
5679.4,3.1812765334326384e-15
5679.5,3.1786801028671246e-15
5679.6,3.176086849659046e-15
5679.7,3.1734967686261867e-15
5679.8,3.1709098545968342e-15
5679.9,3.168326102409873e-15
5680.0,3.1657455069146883e-15
5680.1,3.163168062971099e-15
5680.2,3.160593765449438e-15
5680.3,3.158022609230467e-15
5680.4,3.1554545892053023e-15
5680.5,3.152889700275496e-15
5680.6,3.1503279373529575e-15
5680.7,3.14776929535987e-15
5680.8,3.1452137692287837e-15
5680.9,3.1426613539025014e-15
5681.0,3.1401120443341108e-15
5681.1,3.1375658354868705e-15
5681.2,3.135022722334296e-15
5681.3,3.132482699860092e-15
5681.4,3.129945763058062e-15
5681.5,3.1274119069321942e-15
5681.6,3.124881126496585e-15
5681.7,3.1223534167753624e-15
5681.8,3.1198287728027596e-15
5681.9,3.1173071896230494e-15
5682.0,3.1147886622904605e-15
5682.1,3.112273185869261e-15
5682.2,3.109760755433674e-15
5682.3,3.107251366067814e-15
5682.4,3.1047450128657565e-15
5682.5,3.1022416909314682e-15
5682.6,3.0997413953787277e-15
5682.7,3.097244121331209e-15
5682.8,3.0947498639224e-15
5682.9,3.092258618295532e-15
5683.0,3.0897703796036613e-15
5683.1,3.087285143009587e-15
5683.2,3.08480290368578e-15
5683.3,3.0823236568144626e-15
5683.4,3.0798473975875366e-15
5683.5,3.0773741212064983e-15
5683.6,3.074903822882534e-15
5683.7,3.0724364978364276e-15
5683.8,3.069972141298501e-15
5683.9,3.067510748508688e-15
5684.0,3.0650523147164534e-15
5684.1,3.0625968351807334e-15
5684.2,3.060144305170002e-15
5684.3,3.0576947199621833e-15
5684.4,3.05524807484467e-15
5684.5,3.0528043651142253e-15
5684.6,3.050363586077059e-15
5684.7,3.047925733048765e-15
5684.8,3.0454908013542422e-15
5684.9,3.0430587863277685e-15
5685.0,3.040629683312939e-15
5685.1,3.0382034876625816e-15
5685.2,3.0357801947388466e-15
5685.3,3.0333597999131213e-15
5685.4,3.030942298565971e-15
5685.5,3.0285276860872112e-15
5685.6,3.0261159578758318e-15
5685.7,3.023707109339931e-15
5685.8,3.0213011358967927e-15
5685.9,3.0188980329728107e-15
5686.0,3.0164977960034212e-15
5686.1,3.0141004204331814e-15
5686.2,3.011705901715692e-15
5686.3,3.0093142353135324e-15
5686.4,3.0069254166983376e-15
