# Korg.jl Reference Spectrum - Arcturus-like (Cool Giant) (Continuum-only)
# Generated: 2025-10-05 14:04:45
# Parameters: Teff=4250.0K, logg=1.4, [M/H]=-0.5
# Synthesis time: 0.65 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 0 lines (continuum only)
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.6000      1.638989e+14      1.638989e+14      1.000000
     5004.6100      1.638981e+14      1.638981e+14      1.000000
     5004.6200      1.638974e+14      1.638974e+14      1.000000
     5004.6300      1.638966e+14      1.638966e+14      1.000000
     5004.6400      1.638958e+14      1.638958e+14      1.000000
     5004.6500      1.638951e+14      1.638951e+14      1.000000
     5004.6600      1.638943e+14      1.638943e+14      1.000000
     5004.6700      1.638935e+14      1.638935e+14      1.000000
     5004.6800      1.638928e+14      1.638928e+14      1.000000
     5004.6900      1.638920e+14      1.638920e+14      1.000000
     5004.7000      1.638913e+14      1.638913e+14      1.000000
     5004.7100      1.638905e+14      1.638905e+14      1.000000
     5004.7200      1.638897e+14      1.638897e+14      1.000000
     5004.7300      1.638890e+14      1.638890e+14      1.000000
     5004.7400      1.638882e+14      1.638882e+14      1.000000
     5004.7500      1.638874e+14      1.638874e+14      1.000000
     5004.7600      1.638867e+14      1.638867e+14      1.000000
     5004.7700      1.638859e+14      1.638859e+14      1.000000
     5004.7800      1.638851e+14      1.638851e+14      1.000000
     5004.7900      1.638844e+14      1.638844e+14      1.000000
     5004.8000      1.638836e+14      1.638836e+14      1.000000
     5004.8100      1.638828e+14      1.638828e+14      1.000000
     5004.8200      1.638821e+14      1.638821e+14      1.000000
     5004.8300      1.638813e+14      1.638813e+14      1.000000
     5004.8400      1.638805e+14      1.638805e+14      1.000000
     5004.8500      1.638798e+14      1.638798e+14      1.000000
     5004.8600      1.638790e+14      1.638790e+14      1.000000
     5004.8700      1.638782e+14      1.638782e+14      1.000000
     5004.8800      1.638775e+14      1.638775e+14      1.000000
     5004.8900      1.638767e+14      1.638767e+14      1.000000
     5004.9000      1.638759e+14      1.638759e+14      1.000000
     5004.9100      1.638752e+14      1.638752e+14      1.000000
     5004.9200      1.638744e+14      1.638744e+14      1.000000
     5004.9300      1.638736e+14      1.638736e+14      1.000000
     5004.9400      1.638729e+14      1.638729e+14      1.000000
     5004.9500      1.638721e+14      1.638721e+14      1.000000
     5004.9600      1.638713e+14      1.638713e+14      1.000000
     5004.9700      1.638706e+14      1.638706e+14      1.000000
     5004.9800      1.638698e+14      1.638698e+14      1.000000
     5004.9900      1.638690e+14      1.638690e+14      1.000000
     5005.0000      1.638683e+14      1.638683e+14      1.000000
     5005.0100      1.638679e+14      1.638679e+14      1.000000
     5005.0200      1.638676e+14      1.638676e+14      1.000000
     5005.0300      1.638673e+14      1.638673e+14      1.000000
     5005.0400      1.638669e+14      1.638669e+14      1.000000
     5005.0500      1.638666e+14      1.638666e+14      1.000000
     5005.0600      1.638663e+14      1.638663e+14      1.000000
     5005.0700      1.638659e+14      1.638659e+14      1.000000
     5005.0800      1.638656e+14      1.638656e+14      1.000000
     5005.0900      1.638652e+14      1.638652e+14      1.000000
     5005.1000      1.638649e+14      1.638649e+14      1.000000
     5005.1100      1.638646e+14      1.638646e+14      1.000000
     5005.1200      1.638642e+14      1.638642e+14      1.000000
     5005.1300      1.638639e+14      1.638639e+14      1.000000
     5005.1400      1.638636e+14      1.638636e+14      1.000000
     5005.1500      1.638632e+14      1.638632e+14      1.000000
     5005.1600      1.638629e+14      1.638629e+14      1.000000
     5005.1700      1.638625e+14      1.638625e+14      1.000000
     5005.1800      1.638622e+14      1.638622e+14      1.000000
     5005.1900      1.638619e+14      1.638619e+14      1.000000
     5005.2000      1.638615e+14      1.638615e+14      1.000000
     5005.2100      1.638612e+14      1.638612e+14      1.000000
     5005.2200      1.638609e+14      1.638609e+14      1.000000
     5005.2300      1.638605e+14      1.638605e+14      1.000000
     5005.2400      1.638602e+14      1.638602e+14      1.000000
     5005.2500      1.638598e+14      1.638598e+14      1.000000
     5005.2600      1.638595e+14      1.638595e+14      1.000000
     5005.2700      1.638592e+14      1.638592e+14      1.000000
     5005.2800      1.638588e+14      1.638588e+14      1.000000
     5005.2900      1.638585e+14      1.638585e+14      1.000000
     5005.3000      1.638582e+14      1.638582e+14      1.000000
     5005.3100      1.638578e+14      1.638578e+14      1.000000
     5005.3200      1.638575e+14      1.638575e+14      1.000000
     5005.3300      1.638571e+14      1.638571e+14      1.000000
     5005.3400      1.638568e+14      1.638568e+14      1.000000
     5005.3500      1.638565e+14      1.638565e+14      1.000000
     5005.3600      1.638561e+14      1.638561e+14      1.000000
     5005.3700      1.638558e+14      1.638558e+14      1.000000
     5005.3800      1.638555e+14      1.638555e+14      1.000000
     5005.3900      1.638551e+14      1.638551e+14      1.000000
     5005.4000      1.638548e+14      1.638548e+14      1.000000
     5005.4100      1.638544e+14      1.638544e+14      1.000000
     5005.4200      1.638541e+14      1.638541e+14      1.000000
     5005.4300      1.638538e+14      1.638538e+14      1.000000
     5005.4400      1.638534e+14      1.638534e+14      1.000000
     5005.4500      1.638531e+14      1.638531e+14      1.000000
     5005.4600      1.638527e+14      1.638527e+14      1.000000
     5005.4700      1.638524e+14      1.638524e+14      1.000000
     5005.4800      1.638521e+14      1.638521e+14      1.000000
     5005.4900      1.638517e+14      1.638517e+14      1.000000
     5005.5000      1.638514e+14      1.638514e+14      1.000000
     5005.5100      1.638511e+14      1.638511e+14      1.000000
     5005.5200      1.638507e+14      1.638507e+14      1.000000
     5005.5300      1.638504e+14      1.638504e+14      1.000000
     5005.5400      1.638500e+14      1.638500e+14      1.000000
     5005.5500      1.638497e+14      1.638497e+14      1.000000
     5005.5600      1.638494e+14      1.638494e+14      1.000000
     5005.5700      1.638490e+14      1.638490e+14      1.000000
     5005.5800      1.638487e+14      1.638487e+14      1.000000
     5005.5900      1.638484e+14      1.638484e+14      1.000000
     5005.6000      1.638480e+14      1.638480e+14      1.000000
     5005.6100      1.638477e+14      1.638477e+14      1.000000
     5005.6200      1.638473e+14      1.638473e+14      1.000000
     5005.6300      1.638470e+14      1.638470e+14      1.000000
     5005.6400      1.638467e+14      1.638467e+14      1.000000
     5005.6500      1.638463e+14      1.638463e+14      1.000000
     5005.6600      1.638460e+14      1.638460e+14      1.000000
     5005.6700      1.638457e+14      1.638457e+14      1.000000
     5005.6800      1.638453e+14      1.638453e+14      1.000000
     5005.6900      1.638450e+14      1.638450e+14      1.000000
     5005.7000      1.638446e+14      1.638446e+14      1.000000
     5005.7100      1.638443e+14      1.638443e+14      1.000000
     5005.7200      1.638440e+14      1.638440e+14      1.000000
     5005.7300      1.638436e+14      1.638436e+14      1.000000
     5005.7400      1.638433e+14      1.638433e+14      1.000000
     5005.7500      1.638430e+14      1.638430e+14      1.000000
     5005.7600      1.638426e+14      1.638426e+14      1.000000
     5005.7700      1.638423e+14      1.638423e+14      1.000000
     5005.7800      1.638419e+14      1.638419e+14      1.000000
     5005.7900      1.638416e+14      1.638416e+14      1.000000
     5005.8000      1.638413e+14      1.638413e+14      1.000000
     5005.8100      1.638409e+14      1.638409e+14      1.000000
     5005.8200      1.638406e+14      1.638406e+14      1.000000
     5005.8300      1.638403e+14      1.638403e+14      1.000000
     5005.8400      1.638399e+14      1.638399e+14      1.000000
     5005.8500      1.638396e+14      1.638396e+14      1.000000
     5005.8600      1.638392e+14      1.638392e+14      1.000000
     5005.8700      1.638389e+14      1.638389e+14      1.000000
     5005.8800      1.638386e+14      1.638386e+14      1.000000
     5005.8900      1.638382e+14      1.638382e+14      1.000000
     5005.9000      1.638379e+14      1.638379e+14      1.000000
     5005.9100      1.638376e+14      1.638376e+14      1.000000
     5005.9200      1.638372e+14      1.638372e+14      1.000000
     5005.9300      1.638369e+14      1.638369e+14      1.000000
     5005.9400      1.638365e+14      1.638365e+14      1.000000
     5005.9500      1.638362e+14      1.638362e+14      1.000000
     5005.9600      1.638359e+14      1.638359e+14      1.000000
     5005.9700      1.638355e+14      1.638355e+14      1.000000
     5005.9800      1.638352e+14      1.638352e+14      1.000000
     5005.9900      1.638349e+14      1.638349e+14      1.000000
     5006.0000      1.638345e+14      1.638345e+14      1.000000
     5006.0100      1.638356e+14      1.638356e+14      1.000000
     5006.0200      1.638367e+14      1.638367e+14      1.000000
     5006.0300      1.638378e+14      1.638378e+14      1.000000
     5006.0400      1.638389e+14      1.638389e+14      1.000000
     5006.0500      1.638400e+14      1.638400e+14      1.000000
     5006.0600      1.638411e+14      1.638411e+14      1.000000
     5006.0700      1.638422e+14      1.638422e+14      1.000000
     5006.0800      1.638433e+14      1.638433e+14      1.000000
     5006.0900      1.638444e+14      1.638444e+14      1.000000
     5006.1000      1.638455e+14      1.638455e+14      1.000000
     5006.1100      1.638466e+14      1.638466e+14      1.000000
     5006.1200      1.638477e+14      1.638477e+14      1.000000
     5006.1300      1.638487e+14      1.638487e+14      1.000000
     5006.1400      1.638498e+14      1.638498e+14      1.000000
     5006.1500      1.638509e+14      1.638509e+14      1.000000
     5006.1600      1.638520e+14      1.638520e+14      1.000000
     5006.1700      1.638531e+14      1.638531e+14      1.000000
     5006.1800      1.638542e+14      1.638542e+14      1.000000
     5006.1900      1.638553e+14      1.638553e+14      1.000000
     5006.2000      1.638564e+14      1.638564e+14      1.000000
     5006.2100      1.638575e+14      1.638575e+14      1.000000
     5006.2200      1.638586e+14      1.638586e+14      1.000000
     5006.2300      1.638597e+14      1.638597e+14      1.000000
     5006.2400      1.638608e+14      1.638608e+14      1.000000
     5006.2500      1.638619e+14      1.638619e+14      1.000000
     5006.2600      1.638630e+14      1.638630e+14      1.000000
     5006.2700      1.638641e+14      1.638641e+14      1.000000
     5006.2800      1.638652e+14      1.638652e+14      1.000000
     5006.2900      1.638663e+14      1.638663e+14      1.000000
     5006.3000      1.638673e+14      1.638673e+14      1.000000
     5006.3100      1.638684e+14      1.638684e+14      1.000000
     5006.3200      1.638695e+14      1.638695e+14      1.000000
     5006.3300      1.638706e+14      1.638706e+14      1.000000
     5006.3400      1.638717e+14      1.638717e+14      1.000000
     5006.3500      1.638728e+14      1.638728e+14      1.000000
     5006.3600      1.638739e+14      1.638739e+14      1.000000
     5006.3700      1.638750e+14      1.638750e+14      1.000000
     5006.3800      1.638761e+14      1.638761e+14      1.000000
     5006.3900      1.638772e+14      1.638772e+14      1.000000
     5006.4000      1.638783e+14      1.638783e+14      1.000000
     5006.4100      1.638794e+14      1.638794e+14      1.000000
     5006.4200      1.638805e+14      1.638805e+14      1.000000
     5006.4300      1.638816e+14      1.638816e+14      1.000000
     5006.4400      1.638827e+14      1.638827e+14      1.000000
     5006.4500      1.638838e+14      1.638838e+14      1.000000
     5006.4600      1.638849e+14      1.638849e+14      1.000000
     5006.4700      1.638859e+14      1.638859e+14      1.000000
     5006.4800      1.638870e+14      1.638870e+14      1.000000
     5006.4900      1.638881e+14      1.638881e+14      1.000000
     5006.5000      1.638892e+14      1.638892e+14      1.000000
     5006.5100      1.638903e+14      1.638903e+14      1.000000
     5006.5200      1.638914e+14      1.638914e+14      1.000000
     5006.5300      1.638925e+14      1.638925e+14      1.000000
     5006.5400      1.638936e+14      1.638936e+14      1.000000
     5006.5500      1.638947e+14      1.638947e+14      1.000000
     5006.5600      1.638958e+14      1.638958e+14      1.000000
     5006.5700      1.638969e+14      1.638969e+14      1.000000
     5006.5800      1.638980e+14      1.638980e+14      1.000000
     5006.5900      1.638991e+14      1.638991e+14      1.000000
     5006.6000      1.639002e+14      1.639002e+14      1.000000
     5006.6100      1.639013e+14      1.639013e+14      1.000000
     5006.6200      1.639024e+14      1.639024e+14      1.000000
     5006.6300      1.639035e+14      1.639035e+14      1.000000
     5006.6400      1.639045e+14      1.639045e+14      1.000000
     5006.6500      1.639056e+14      1.639056e+14      1.000000
     5006.6600      1.639067e+14      1.639067e+14      1.000000
     5006.6700      1.639078e+14      1.639078e+14      1.000000
     5006.6800      1.639089e+14      1.639089e+14      1.000000
     5006.6900      1.639100e+14      1.639100e+14      1.000000
     5006.7000      1.639111e+14      1.639111e+14      1.000000
     5006.7100      1.639122e+14      1.639122e+14      1.000000
     5006.7200      1.639133e+14      1.639133e+14      1.000000
     5006.7300      1.639144e+14      1.639144e+14      1.000000
     5006.7400      1.639155e+14      1.639155e+14      1.000000
     5006.7500      1.639166e+14      1.639166e+14      1.000000
     5006.7600      1.639177e+14      1.639177e+14      1.000000
     5006.7700      1.639188e+14      1.639188e+14      1.000000
     5006.7800      1.639199e+14      1.639199e+14      1.000000
     5006.7900      1.639210e+14      1.639210e+14      1.000000
     5006.8000      1.639221e+14      1.639221e+14      1.000000
     5006.8100      1.639231e+14      1.639231e+14      1.000000
     5006.8200      1.639242e+14      1.639242e+14      1.000000
     5006.8300      1.639253e+14      1.639253e+14      1.000000
     5006.8400      1.639264e+14      1.639264e+14      1.000000
     5006.8500      1.639275e+14      1.639275e+14      1.000000
     5006.8600      1.639286e+14      1.639286e+14      1.000000
     5006.8700      1.639297e+14      1.639297e+14      1.000000
     5006.8800      1.639308e+14      1.639308e+14      1.000000
     5006.8900      1.639319e+14      1.639319e+14      1.000000
     5006.9000      1.639330e+14      1.639330e+14      1.000000
     5006.9100      1.639341e+14      1.639341e+14      1.000000
     5006.9200      1.639352e+14      1.639352e+14      1.000000
     5006.9300      1.639363e+14      1.639363e+14      1.000000
     5006.9400      1.639374e+14      1.639374e+14      1.000000
     5006.9500      1.639385e+14      1.639385e+14      1.000000
     5006.9600      1.639396e+14      1.639396e+14      1.000000
     5006.9700      1.639407e+14      1.639407e+14      1.000000
     5006.9800      1.639418e+14      1.639418e+14      1.000000
     5006.9900      1.639428e+14      1.639428e+14      1.000000
     5007.0000      1.639439e+14      1.639439e+14      1.000000
     5007.0100      1.639457e+14      1.639457e+14      1.000000
     5007.0200      1.639474e+14      1.639474e+14      1.000000
     5007.0300      1.639492e+14      1.639492e+14      1.000000
     5007.0400      1.639509e+14      1.639509e+14      1.000000
     5007.0500      1.639526e+14      1.639526e+14      1.000000
     5007.0600      1.639544e+14      1.639544e+14      1.000000
     5007.0700      1.639561e+14      1.639561e+14      1.000000
     5007.0800      1.639579e+14      1.639579e+14      1.000000
     5007.0900      1.639596e+14      1.639596e+14      1.000000
     5007.1000      1.639613e+14      1.639613e+14      1.000000
     5007.1100      1.639631e+14      1.639631e+14      1.000000
     5007.1200      1.639648e+14      1.639648e+14      1.000000
     5007.1300      1.639665e+14      1.639665e+14      1.000000
     5007.1400      1.639683e+14      1.639683e+14      1.000000
     5007.1500      1.639700e+14      1.639700e+14      1.000000
     5007.1600      1.639718e+14      1.639718e+14      1.000000
     5007.1700      1.639735e+14      1.639735e+14      1.000000
     5007.1800      1.639752e+14      1.639752e+14      1.000000
     5007.1900      1.639770e+14      1.639770e+14      1.000000
     5007.2000      1.639787e+14      1.639787e+14      1.000000
     5007.2100      1.639805e+14      1.639805e+14      1.000000
     5007.2200      1.639822e+14      1.639822e+14      1.000000
     5007.2300      1.639839e+14      1.639839e+14      1.000000
     5007.2400      1.639857e+14      1.639857e+14      1.000000
     5007.2500      1.639874e+14      1.639874e+14      1.000000
     5007.2600      1.639892e+14      1.639892e+14      1.000000
     5007.2700      1.639909e+14      1.639909e+14      1.000000
     5007.2800      1.639926e+14      1.639926e+14      1.000000
     5007.2900      1.639944e+14      1.639944e+14      1.000000
     5007.3000      1.639961e+14      1.639961e+14      1.000000
     5007.3100      1.639978e+14      1.639978e+14      1.000000
     5007.3200      1.639996e+14      1.639996e+14      1.000000
     5007.3300      1.640013e+14      1.640013e+14      1.000000
     5007.3400      1.640031e+14      1.640031e+14      1.000000
     5007.3500      1.640048e+14      1.640048e+14      1.000000
     5007.3600      1.640065e+14      1.640065e+14      1.000000
     5007.3700      1.640083e+14      1.640083e+14      1.000000
     5007.3800      1.640100e+14      1.640100e+14      1.000000
     5007.3900      1.640118e+14      1.640118e+14      1.000000
     5007.4000      1.640135e+14      1.640135e+14      1.000000
     5007.4100      1.640152e+14      1.640152e+14      1.000000
     5007.4200      1.640170e+14      1.640170e+14      1.000000
     5007.4300      1.640187e+14      1.640187e+14      1.000000
     5007.4400      1.640205e+14      1.640205e+14      1.000000
     5007.4500      1.640222e+14      1.640222e+14      1.000000
     5007.4600      1.640239e+14      1.640239e+14      1.000000
     5007.4700      1.640257e+14      1.640257e+14      1.000000
     5007.4800      1.640274e+14      1.640274e+14      1.000000
     5007.4900      1.640292e+14      1.640292e+14      1.000000
     5007.5000      1.640309e+14      1.640309e+14      1.000000
     5007.5100      1.640326e+14      1.640326e+14      1.000000
     5007.5200      1.640344e+14      1.640344e+14      1.000000
     5007.5300      1.640361e+14      1.640361e+14      1.000000
     5007.5400      1.640379e+14      1.640379e+14      1.000000
     5007.5500      1.640396e+14      1.640396e+14      1.000000
     5007.5600      1.640413e+14      1.640413e+14      1.000000
     5007.5700      1.640431e+14      1.640431e+14      1.000000
     5007.5800      1.640448e+14      1.640448e+14      1.000000
     5007.5900      1.640466e+14      1.640466e+14      1.000000
     5007.6000      1.640483e+14      1.640483e+14      1.000000
     5007.6100      1.640500e+14      1.640500e+14      1.000000
     5007.6200      1.640518e+14      1.640518e+14      1.000000
     5007.6300      1.640535e+14      1.640535e+14      1.000000
     5007.6400      1.640553e+14      1.640553e+14      1.000000
     5007.6500      1.640570e+14      1.640570e+14      1.000000
     5007.6600      1.640587e+14      1.640587e+14      1.000000
     5007.6700      1.640605e+14      1.640605e+14      1.000000
     5007.6800      1.640622e+14      1.640622e+14      1.000000
     5007.6900      1.640640e+14      1.640640e+14      1.000000
     5007.7000      1.640657e+14      1.640657e+14      1.000000
     5007.7100      1.640674e+14      1.640674e+14      1.000000
     5007.7200      1.640692e+14      1.640692e+14      1.000000
     5007.7300      1.640709e+14      1.640709e+14      1.000000
     5007.7400      1.640727e+14      1.640727e+14      1.000000
     5007.7500      1.640744e+14      1.640744e+14      1.000000
     5007.7600      1.640761e+14      1.640761e+14      1.000000
     5007.7700      1.640779e+14      1.640779e+14      1.000000
     5007.7800      1.640796e+14      1.640796e+14      1.000000
     5007.7900      1.640814e+14      1.640814e+14      1.000000
     5007.8000      1.640831e+14      1.640831e+14      1.000000
     5007.8100      1.640848e+14      1.640848e+14      1.000000
     5007.8200      1.640866e+14      1.640866e+14      1.000000
     5007.8300      1.640883e+14      1.640883e+14      1.000000
     5007.8400      1.640901e+14      1.640901e+14      1.000000
     5007.8500      1.640918e+14      1.640918e+14      1.000000
     5007.8600      1.640935e+14      1.640935e+14      1.000000
     5007.8700      1.640953e+14      1.640953e+14      1.000000
     5007.8800      1.640970e+14      1.640970e+14      1.000000
     5007.8900      1.640988e+14      1.640988e+14      1.000000
     5007.9000      1.641005e+14      1.641005e+14      1.000000
     5007.9100      1.641022e+14      1.641022e+14      1.000000
     5007.9200      1.641040e+14      1.641040e+14      1.000000
     5007.9300      1.641057e+14      1.641057e+14      1.000000
     5007.9400      1.641075e+14      1.641075e+14      1.000000
     5007.9500      1.641092e+14      1.641092e+14      1.000000
     5007.9600      1.641109e+14      1.641109e+14      1.000000
     5007.9700      1.641127e+14      1.641127e+14      1.000000
     5007.9800      1.641144e+14      1.641144e+14      1.000000
     5007.9900      1.641162e+14      1.641162e+14      1.000000
     5008.0000      1.641179e+14      1.641179e+14      1.000000
     5008.0100      1.641195e+14      1.641195e+14      1.000000
     5008.0200      1.641211e+14      1.641211e+14      1.000000
     5008.0300      1.641227e+14      1.641227e+14      1.000000
     5008.0400      1.641243e+14      1.641243e+14      1.000000
     5008.0500      1.641259e+14      1.641259e+14      1.000000
     5008.0600      1.641275e+14      1.641275e+14      1.000000
     5008.0700      1.641291e+14      1.641291e+14      1.000000
     5008.0800      1.641307e+14      1.641307e+14      1.000000
     5008.0900      1.641324e+14      1.641324e+14      1.000000
     5008.1000      1.641340e+14      1.641340e+14      1.000000
     5008.1100      1.641356e+14      1.641356e+14      1.000000
     5008.1200      1.641372e+14      1.641372e+14      1.000000
     5008.1300      1.641388e+14      1.641388e+14      1.000000
     5008.1400      1.641404e+14      1.641404e+14      1.000000
     5008.1500      1.641420e+14      1.641420e+14      1.000000
     5008.1600      1.641436e+14      1.641436e+14      1.000000
     5008.1700      1.641452e+14      1.641452e+14      1.000000
     5008.1800      1.641468e+14      1.641468e+14      1.000000
     5008.1900      1.641484e+14      1.641484e+14      1.000000
     5008.2000      1.641500e+14      1.641500e+14      1.000000
     5008.2100      1.641516e+14      1.641516e+14      1.000000
     5008.2200      1.641532e+14      1.641532e+14      1.000000
     5008.2300      1.641548e+14      1.641548e+14      1.000000
     5008.2400      1.641564e+14      1.641564e+14      1.000000
     5008.2500      1.641580e+14      1.641580e+14      1.000000
     5008.2600      1.641596e+14      1.641596e+14      1.000000
     5008.2700      1.641613e+14      1.641613e+14      1.000000
     5008.2800      1.641629e+14      1.641629e+14      1.000000
     5008.2900      1.641645e+14      1.641645e+14      1.000000
     5008.3000      1.641661e+14      1.641661e+14      1.000000
     5008.3100      1.641677e+14      1.641677e+14      1.000000
     5008.3200      1.641693e+14      1.641693e+14      1.000000
     5008.3300      1.641709e+14      1.641709e+14      1.000000
     5008.3400      1.641725e+14      1.641725e+14      1.000000
     5008.3500      1.641741e+14      1.641741e+14      1.000000
     5008.3600      1.641757e+14      1.641757e+14      1.000000
     5008.3700      1.641773e+14      1.641773e+14      1.000000
     5008.3800      1.641789e+14      1.641789e+14      1.000000
     5008.3900      1.641805e+14      1.641805e+14      1.000000
     5008.4000      1.641821e+14      1.641821e+14      1.000000
     5008.4100      1.641837e+14      1.641837e+14      1.000000
     5008.4200      1.641853e+14      1.641853e+14      1.000000
     5008.4300      1.641869e+14      1.641869e+14      1.000000
     5008.4400      1.641886e+14      1.641886e+14      1.000000
     5008.4500      1.641902e+14      1.641902e+14      1.000000
     5008.4600      1.641918e+14      1.641918e+14      1.000000
     5008.4700      1.641934e+14      1.641934e+14      1.000000
     5008.4800      1.641950e+14      1.641950e+14      1.000000
     5008.4900      1.641966e+14      1.641966e+14      1.000000
     5008.5000      1.641982e+14      1.641982e+14      1.000000
     5008.5100      1.641998e+14      1.641998e+14      1.000000
     5008.5200      1.642014e+14      1.642014e+14      1.000000
     5008.5300      1.642030e+14      1.642030e+14      1.000000
     5008.5400      1.642046e+14      1.642046e+14      1.000000
     5008.5500      1.642062e+14      1.642062e+14      1.000000
     5008.5600      1.642078e+14      1.642078e+14      1.000000
     5008.5700      1.642094e+14      1.642094e+14      1.000000
     5008.5800      1.642110e+14      1.642110e+14      1.000000
     5008.5900      1.642126e+14      1.642126e+14      1.000000
     5008.6000      1.642142e+14      1.642142e+14      1.000000
     5008.6100      1.642159e+14      1.642159e+14      1.000000
     5008.6200      1.642175e+14      1.642175e+14      1.000000
     5008.6300      1.642191e+14      1.642191e+14      1.000000
     5008.6400      1.642207e+14      1.642207e+14      1.000000
     5008.6500      1.642223e+14      1.642223e+14      1.000000
     5008.6600      1.642239e+14      1.642239e+14      1.000000
     5008.6700      1.642255e+14      1.642255e+14      1.000000
     5008.6800      1.642271e+14      1.642271e+14      1.000000
     5008.6900      1.642287e+14      1.642287e+14      1.000000
     5008.7000      1.642303e+14      1.642303e+14      1.000000
     5008.7100      1.642319e+14      1.642319e+14      1.000000
     5008.7200      1.642335e+14      1.642335e+14      1.000000
     5008.7300      1.642351e+14      1.642351e+14      1.000000
     5008.7400      1.642367e+14      1.642367e+14      1.000000
     5008.7500      1.642383e+14      1.642383e+14      1.000000
     5008.7600      1.642400e+14      1.642400e+14      1.000000
     5008.7700      1.642416e+14      1.642416e+14      1.000000
     5008.7800      1.642432e+14      1.642432e+14      1.000000
     5008.7900      1.642448e+14      1.642448e+14      1.000000
     5008.8000      1.642464e+14      1.642464e+14      1.000000
     5008.8100      1.642480e+14      1.642480e+14      1.000000
     5008.8200      1.642496e+14      1.642496e+14      1.000000
     5008.8300      1.642512e+14      1.642512e+14      1.000000
     5008.8400      1.642528e+14      1.642528e+14      1.000000
     5008.8500      1.642544e+14      1.642544e+14      1.000000
     5008.8600      1.642560e+14      1.642560e+14      1.000000
     5008.8700      1.642576e+14      1.642576e+14      1.000000
     5008.8800      1.642592e+14      1.642592e+14      1.000000
     5008.8900      1.642608e+14      1.642608e+14      1.000000
     5008.9000      1.642624e+14      1.642624e+14      1.000000
     5008.9100      1.642640e+14      1.642640e+14      1.000000
     5008.9200      1.642657e+14      1.642657e+14      1.000000
     5008.9300      1.642673e+14      1.642673e+14      1.000000
     5008.9400      1.642689e+14      1.642689e+14      1.000000
     5008.9500      1.642705e+14      1.642705e+14      1.000000
     5008.9600      1.642721e+14      1.642721e+14      1.000000
     5008.9700      1.642737e+14      1.642737e+14      1.000000
     5008.9800      1.642753e+14      1.642753e+14      1.000000
     5008.9900      1.642769e+14      1.642769e+14      1.000000
     5009.0000      1.642785e+14      1.642785e+14      1.000000
     5009.0100      1.642781e+14      1.642781e+14      1.000000
     5009.0200      1.642777e+14      1.642777e+14      1.000000
     5009.0300      1.642773e+14      1.642773e+14      1.000000
     5009.0400      1.642770e+14      1.642770e+14      1.000000
     5009.0500      1.642766e+14      1.642766e+14      1.000000
     5009.0600      1.642762e+14      1.642762e+14      1.000000
     5009.0700      1.642758e+14      1.642758e+14      1.000000
     5009.0800      1.642754e+14      1.642754e+14      1.000000
     5009.0900      1.642750e+14      1.642750e+14      1.000000
     5009.1000      1.642746e+14      1.642746e+14      1.000000
     5009.1100      1.642742e+14      1.642742e+14      1.000000
     5009.1200      1.642738e+14      1.642738e+14      1.000000
     5009.1300      1.642734e+14      1.642734e+14      1.000000
     5009.1400      1.642731e+14      1.642731e+14      1.000000
     5009.1500      1.642727e+14      1.642727e+14      1.000000
     5009.1600      1.642723e+14      1.642723e+14      1.000000
     5009.1700      1.642719e+14      1.642719e+14      1.000000
     5009.1800      1.642715e+14      1.642715e+14      1.000000
     5009.1900      1.642711e+14      1.642711e+14      1.000000
     5009.2000      1.642707e+14      1.642707e+14      1.000000
     5009.2100      1.642703e+14      1.642703e+14      1.000000
     5009.2200      1.642699e+14      1.642699e+14      1.000000
     5009.2300      1.642696e+14      1.642696e+14      1.000000
     5009.2400      1.642692e+14      1.642692e+14      1.000000
     5009.2500      1.642688e+14      1.642688e+14      1.000000
     5009.2600      1.642684e+14      1.642684e+14      1.000000
     5009.2700      1.642680e+14      1.642680e+14      1.000000
     5009.2800      1.642676e+14      1.642676e+14      1.000000
     5009.2900      1.642672e+14      1.642672e+14      1.000000
     5009.3000      1.642668e+14      1.642668e+14      1.000000
     5009.3100      1.642664e+14      1.642664e+14      1.000000
     5009.3200      1.642660e+14      1.642660e+14      1.000000
     5009.3300      1.642657e+14      1.642657e+14      1.000000
     5009.3400      1.642653e+14      1.642653e+14      1.000000
     5009.3500      1.642649e+14      1.642649e+14      1.000000
     5009.3600      1.642645e+14      1.642645e+14      1.000000
     5009.3700      1.642641e+14      1.642641e+14      1.000000
     5009.3800      1.642637e+14      1.642637e+14      1.000000
     5009.3900      1.642633e+14      1.642633e+14      1.000000
     5009.4000      1.642629e+14      1.642629e+14      1.000000
     5009.4100      1.642625e+14      1.642625e+14      1.000000
     5009.4200      1.642622e+14      1.642622e+14      1.000000
     5009.4300      1.642618e+14      1.642618e+14      1.000000
     5009.4400      1.642614e+14      1.642614e+14      1.000000
     5009.4500      1.642610e+14      1.642610e+14      1.000000
     5009.4600      1.642606e+14      1.642606e+14      1.000000
     5009.4700      1.642602e+14      1.642602e+14      1.000000
     5009.4800      1.642598e+14      1.642598e+14      1.000000
     5009.4900      1.642594e+14      1.642594e+14      1.000000
     5009.5000      1.642590e+14      1.642590e+14      1.000000
     5009.5100      1.642586e+14      1.642586e+14      1.000000
     5009.5200      1.642583e+14      1.642583e+14      1.000000
