# Korg.jl Solar Spectrum - Complete Data
# Generated on: 2025-07-31T21:55:00.448
# Parameters: Teff=5780 K, logg=4.44, [M/H]=0.0, vmic=1.0 km/s
# Wavelength range: (5000, 5200) Å
# Synthesis time: 56.38 seconds
# Total wavelength points: 20001
# Strong absorption lines (>10% depth): 6154
# Deepest line: 5185.05 Å, 89.2% depth
#
# Column 1: Wavelength (Å)
# Column 2: Absolute Flux (erg/s/cm²/Å)
# Column 3: Continuum Flux (erg/s/cm²/Å)
# Column 4: Normalized Flux (dimensionless)
#
# Wavelength    AbsoluteFlux      ContinuumFlux     NormalizedFlux
 5004.3300     1.028325e+15     1.046957e+15      0.982203
 5004.3400     1.030203e+15     1.046950e+15      0.984004
 5004.3500     1.031740e+15     1.046943e+15      0.985478
 5004.3600     1.033014e+15     1.046936e+15      0.986702
 5004.3700     1.034085e+15     1.046929e+15      0.987731
 5004.3800     1.034994e+15     1.046923e+15      0.988606
 5004.3900     1.035774e+15     1.046916e+15      0.989358
 5004.4000     1.036449e+15     1.046909e+15      0.990009
 5004.4100     1.037037e+15     1.046902e+15      0.990577
 5004.4200     1.037553e+15     1.046895e+15      0.991076
 5004.4300     1.038008e+15     1.046888e+15      0.991518
 5004.4400     1.038413e+15     1.046881e+15      0.991911
 5004.4500     1.038775e+15     1.046874e+15      0.992263
 5004.4600     1.039100e+15     1.046868e+15      0.992581
 5004.4700     1.039392e+15     1.046861e+15      0.992866
 5004.4800     1.039656e+15     1.046854e+15      0.993124
 5004.4900     1.039895e+15     1.046847e+15      0.993359
 5004.5000     1.040113e+15     1.046840e+15      0.993574
 5004.5100     1.040312e+15     1.046833e+15      0.993771
 5004.5200     1.040494e+15     1.046826e+15      0.993951
 5004.5300     1.040661e+15     1.046819e+15      0.994117
 5004.5400     1.040815e+15     1.046813e+15      0.994270
 5004.5500     1.040956e+15     1.046806e+15      0.994412
 5004.5600     1.041087e+15     1.046799e+15      0.994543
 5004.5700     1.041208e+15     1.046792e+15      0.994665
 5004.5800     1.041320e+15     1.046785e+15      0.994779
 5004.5900     1.041423e+15     1.046778e+15      0.994884
 5004.6000     1.041520e+15     1.046771e+15      0.994983
 5004.6100     1.041609e+15     1.046764e+15      0.995075
 5004.6200     1.041692e+15     1.046758e+15      0.995161
 5004.6300     1.041741e+15     1.046751e+15      0.995214
 5004.6400     1.041812e+15     1.046744e+15      0.995288
 5004.6500     1.041877e+15     1.046737e+15      0.995358
 5004.6600     1.041939e+15     1.046730e+15      0.995422
 5004.6700     1.042051e+15     1.046723e+15      0.995537
 5004.6800     1.042039e+15     1.046716e+15      0.995532
 5004.6900     1.042225e+15     1.046709e+15      0.995716
 5004.7000     1.042257e+15     1.046703e+15      0.995753
 5004.7100     1.042285e+15     1.046696e+15      0.995786
 5004.7200     1.042308e+15     1.046689e+15      0.995814
 5004.7300     1.042325e+15     1.046682e+15      0.995838
 5004.7400     1.042338e+15     1.046675e+15      0.995856
 5004.7500     1.042344e+15     1.046668e+15      0.995868
 5004.7600     1.042342e+15     1.046661e+15      0.995874
 5004.7700     1.042332e+15     1.046654e+15      0.995870
 5004.7800     1.042310e+15     1.046648e+15      0.995855
 5004.7900     1.042271e+15     1.046641e+15      0.995825
 5004.8000     1.042209e+15     1.046634e+15      0.995772
 5004.8100     1.042047e+15     1.046627e+15      0.995624
 5004.8200     1.041801e+15     1.046620e+15      0.995395
 5004.8300     1.041118e+15     1.046613e+15      0.994750
 5004.8400     1.038893e+15     1.046606e+15      0.992630
 5004.8500     1.032932e+15     1.046599e+15      0.986941
 5004.8600     1.022172e+15     1.046593e+15      0.976667
 5004.8700     1.010528e+15     1.046586e+15      0.965548
 5004.8800     1.004288e+15     1.046579e+15      0.959592
 5004.8900     1.005696e+15     1.046572e+15      0.960944
 5004.9000     1.012154e+15     1.046565e+15      0.967120
 5004.9100     1.020866e+15     1.046558e+15      0.975451
 5004.9200     1.029335e+15     1.046551e+15      0.983550
 5004.9300     1.035551e+15     1.046544e+15      0.989495
 5004.9400     1.039078e+15     1.046538e+15      0.992872
 5004.9500     1.040719e+15     1.046531e+15      0.994447
 5004.9600     1.041373e+15     1.046524e+15      0.995078
 5004.9700     1.041629e+15     1.046517e+15      0.995329
 5004.9800     1.041728e+15     1.046510e+15      0.995430
 5004.9900     1.041717e+15     1.046503e+15      0.995426
 5005.0000     1.041676e+15     1.046496e+15      0.995394
 5005.0100     1.041595e+15     1.046494e+15      0.995318
 5005.0200     1.041467e+15     1.046493e+15      0.995198
 5005.0300     1.041265e+15     1.046491e+15      0.995006
 5005.0400     1.040960e+15     1.046489e+15      0.994717
 5005.0500     1.040461e+15     1.046487e+15      0.994241
 5005.0600     1.039271e+15     1.046485e+15      0.993106
 5005.0700     1.035245e+15     1.046484e+15      0.989261
 5005.0800     1.020522e+15     1.046482e+15      0.975194
 5005.0900     9.748836e+14     1.046480e+15      0.931584
 5005.1000     8.711192e+14     1.046478e+15      0.832429
 5005.1100     7.161199e+14     1.046476e+15      0.684315
 5005.1200     5.717963e+14     1.046474e+15      0.546403
 5005.1300     4.881377e+14     1.046473e+15      0.466460
 5005.1400     4.708010e+14     1.046471e+15      0.449894
 5005.1500     5.181066e+14     1.046469e+15      0.495100
 5005.1600     6.352892e+14     1.046467e+15      0.607080
 5005.1700     7.982216e+14     1.046465e+15      0.762779
 5005.1800     9.358525e+14     1.046463e+15      0.894300
 5005.1900     1.006703e+15     1.046462e+15      0.962007
 5005.2000     1.030910e+15     1.046460e+15      0.985141
 5005.2100     1.037167e+15     1.046458e+15      0.991121
 5005.2200     1.038607e+15     1.046456e+15      0.992499
 5005.2300     1.038977e+15     1.046454e+15      0.992855
 5005.2400     1.039022e+15     1.046453e+15      0.992899
 5005.2500     1.038907e+15     1.046451e+15      0.992792
 5005.2600     1.038673e+15     1.046449e+15      0.992569
 5005.2700     1.038346e+15     1.046447e+15      0.992259
 5005.2800     1.037875e+15     1.046445e+15      0.991811
 5005.2900     1.037262e+15     1.046443e+15      0.991227
 5005.3000     1.036474e+15     1.046442e+15      0.990475
 5005.3100     1.035445e+15     1.046440e+15      0.989493
 5005.3200     1.034112e+15     1.046438e+15      0.988221
 5005.3300     1.032349e+15     1.046436e+15      0.986538
 5005.3400     1.029900e+15     1.046434e+15      0.984199
 5005.3500     1.026322e+15     1.046432e+15      0.980782
 5005.3600     1.020414e+15     1.046431e+15      0.975138
 5005.3700     1.009463e+15     1.046429e+15      0.964674
 5005.3800     9.845334e+14     1.046427e+15      0.940852
 5005.3900     9.253740e+14     1.046425e+15      0.884319
 5005.4000     8.087469e+14     1.046423e+15      0.772868
 5005.4100     6.507699e+14     1.046422e+15      0.621900
 5005.4200     5.165507e+14     1.046420e+15      0.493636
 5005.4300     4.421008e+14     1.046418e+15      0.422490
 5005.4400     4.221867e+14     1.046416e+15      0.403460
 5005.4500     4.499644e+14     1.046414e+15      0.430006
 5005.4600     5.342923e+14     1.046412e+15      0.510594
 5005.4700     6.760539e+14     1.046411e+15      0.646069
 5005.4800     8.312881e+14     1.046409e+15      0.794420
 5005.4900     9.380765e+14     1.046407e+15      0.896474
 5005.5000     9.898520e+14     1.046405e+15      0.945955
 5005.5100     1.011459e+15     1.046403e+15      0.966605
 5005.5200     1.021078e+15     1.046401e+15      0.975800
 5005.5300     1.026104e+15     1.046400e+15      0.980604
 5005.5400     1.028489e+15     1.046398e+15      0.982885
 5005.5500     1.027111e+15     1.046396e+15      0.981570
 5005.5600     1.016745e+15     1.046394e+15      0.971665
 5005.5700     9.889397e+14     1.046392e+15      0.945095
 5005.5800     9.402866e+14     1.046390e+15      0.898600
 5005.5900     8.852250e+14     1.046389e+15      0.845981
 5005.6000     8.507353e+14     1.046387e+15      0.813022
 5005.6100     8.552021e+14     1.046385e+15      0.817292
 5005.6200     8.965707e+14     1.046383e+15      0.856828
 5005.6300     9.533951e+14     1.046381e+15      0.911135
 5005.6400     9.998007e+14     1.046380e+15      0.955486
 5005.6500     1.024965e+15     1.046378e+15      0.979536
 5005.6600     1.034517e+15     1.046376e+15      0.988666
 5005.6700     1.036345e+15     1.046374e+15      0.990416
 5005.6800     1.032718e+15     1.046372e+15      0.986951
 5005.6900     1.018061e+15     1.046370e+15      0.972945
 5005.7000     9.802731e+14     1.046369e+15      0.936833
 5005.7100     9.131265e+14     1.046367e+15      0.872664
 5005.7200     8.348555e+14     1.046365e+15      0.797863
 5005.7300     7.805205e+14     1.046363e+15      0.745937
 5005.7400     7.730459e+14     1.046361e+15      0.738794
 5005.7500     8.087313e+14     1.046359e+15      0.772900
 5005.7600     8.542200e+14     1.046358e+15      0.816375
 5005.7700     8.642009e+14     1.046356e+15      0.825915
 5005.7800     8.325215e+14     1.046354e+15      0.795640
 5005.7900     7.982167e+14     1.046352e+15      0.762857
 5005.8000     7.968480e+14     1.046350e+15      0.761550
 5005.8100     8.370561e+14     1.046349e+15      0.799978
 5005.8200     9.036392e+14     1.046347e+15      0.863614
 5005.8300     9.675211e+14     1.046345e+15      0.924668
 5005.8400     1.009070e+15     1.046343e+15      0.964378
 5005.8500     1.028493e+15     1.046341e+15      0.982942
 5005.8600     1.035676e+15     1.046339e+15      0.989809
 5005.8700     1.038105e+15     1.046338e+15      0.992132
 5005.8800     1.039018e+15     1.046336e+15      0.993006
 5005.8900     1.039471e+15     1.046334e+15      0.993441
 5005.9000     1.039740e+15     1.046332e+15      0.993699
 5005.9100     1.039912e+15     1.046330e+15      0.993866
 5005.9200     1.040121e+15     1.046328e+15      0.994068
 5005.9300     1.040190e+15     1.046327e+15      0.994135
 5005.9400     1.040157e+15     1.046325e+15      0.994105
 5005.9500     1.040146e+15     1.046323e+15      0.994097
 5005.9600     1.040069e+15     1.046321e+15      0.994025
 5005.9700     1.039799e+15     1.046319e+15      0.993768
 5005.9800     1.038906e+15     1.046318e+15      0.992917
 5005.9900     1.036739e+15     1.046316e+15      0.990847
 5006.0000     1.032546e+15     1.046314e+15      0.986842
 5006.0100     1.026746e+15     1.046319e+15      0.981293
 5006.0200     1.021753e+15     1.046325e+15      0.976516
 5006.0300     1.020603e+15     1.046330e+15      0.975412
 5006.0400     1.024041e+15     1.046336e+15      0.978693
 5006.0500     1.029799e+15     1.046341e+15      0.984191
 5006.0600     1.034814e+15     1.046346e+15      0.988978
 5006.0700     1.037897e+15     1.046352e+15      0.991919
 5006.0800     1.039137e+15     1.046357e+15      0.993100
 5006.0900     1.039378e+15     1.046363e+15      0.993325
 5006.1000     1.039431e+15     1.046368e+15      0.993371
 5006.1100     1.039387e+15     1.046373e+15      0.993323
 5006.1200     1.039377e+15     1.046379e+15      0.993309
 5006.1300     1.039271e+15     1.046384e+15      0.993202
 5006.1400     1.039158e+15     1.046390e+15      0.993089
 5006.1500     1.039035e+15     1.046395e+15      0.992966
 5006.1600     1.038899e+15     1.046401e+15      0.992831
 5006.1700     1.038748e+15     1.046406e+15      0.992682
 5006.1800     1.038576e+15     1.046411e+15      0.992512
 5006.1900     1.038371e+15     1.046417e+15      0.992311
 5006.2000     1.038107e+15     1.046422e+15      0.992053
 5006.2100     1.037701e+15     1.046428e+15      0.991661
 5006.2200     1.036774e+15     1.046433e+15      0.990769
 5006.2300     1.033696e+15     1.046438e+15      0.987823
 5006.2400     1.023223e+15     1.046444e+15      0.977810
 5006.2500     9.941450e+14     1.046449e+15      0.950017
 5006.2600     9.354458e+14     1.046455e+15      0.893919
 5006.2700     8.554919e+14     1.046460e+15      0.817510
 5006.2800     7.866114e+14     1.046466e+15      0.751684
 5006.2900     7.603188e+14     1.046471e+15      0.726555
 5006.3000     7.874758e+14     1.046476e+15      0.752502
 5006.3100     8.567067e+14     1.046482e+15      0.818654
 5006.3200     9.361756e+14     1.046487e+15      0.894589
 5006.3300     9.939012e+14     1.046493e+15      0.949745
 5006.3400     1.022115e+15     1.046498e+15      0.976700
 5006.3500     1.032017e+15     1.046503e+15      0.986158
 5006.3600     1.034699e+15     1.046509e+15      0.988715
 5006.3700     1.035289e+15     1.046514e+15      0.989273
 5006.3800     1.035367e+15     1.046520e+15      0.989343
 5006.3900     1.035299e+15     1.046525e+15      0.989273
 5006.4000     1.035164e+15     1.046531e+15      0.989139
 5006.4100     1.034985e+15     1.046536e+15      0.988962
 5006.4200     1.034770e+15     1.046541e+15      0.988752
 5006.4300     1.034521e+15     1.046547e+15      0.988509
 5006.4400     1.034237e+15     1.046552e+15      0.988232
 5006.4500     1.033910e+15     1.046558e+15      0.987915
 5006.4600     1.033524e+15     1.046563e+15      0.987541
 5006.4700     1.033041e+15     1.046569e+15      0.987074
 5006.4800     1.032216e+15     1.046574e+15      0.986281
 5006.4900     1.030664e+15     1.046579e+15      0.984793
 5006.5000     1.026036e+15     1.046585e+15      0.980366
 5006.5100     1.010919e+15     1.046590e+15      0.965917
 5006.5200     9.707340e+14     1.046596e+15      0.927516
 5006.5300     8.920521e+14     1.046601e+15      0.852332
 5006.5400     7.868813e+14     1.046606e+15      0.751841
 5006.5500     6.940946e+14     1.046612e+15      0.663182
 5006.5600     6.465564e+14     1.046617e+15      0.617758
 5006.5700     6.548758e+14     1.046623e+15      0.625704
 5006.5800     7.163744e+14     1.046628e+15      0.684459
 5006.5900     8.119746e+14     1.046634e+15      0.775796
 5006.6000     9.033182e+14     1.046639e+15      0.863066
 5006.6100     9.616508e+14     1.046644e+15      0.918794
 5006.6200     9.900904e+14     1.046650e+15      0.945961
 5006.6300     1.004555e+15     1.046655e+15      0.959776
 5006.6400     1.013716e+15     1.046661e+15      0.968524
 5006.6500     1.019559e+15     1.046666e+15      0.974101
 5006.6600     1.022523e+15     1.046671e+15      0.976928
 5006.6700     1.023539e+15     1.046677e+15      0.977894
 5006.6800     1.023558e+15     1.046682e+15      0.977907
 5006.6900     1.023146e+15     1.046688e+15      0.977509
 5006.7000     1.022465e+15     1.046693e+15      0.976853
 5006.7100     1.021482e+15     1.046699e+15      0.975909
 5006.7200     1.019704e+15     1.046704e+15      0.974205
 5006.7300     1.015752e+15     1.046709e+15      0.970424
 5006.7400     1.006624e+15     1.046715e+15      0.961698
 5006.7500     9.875310e+14     1.046720e+15      0.943453
 5006.7600     9.539996e+14     1.046726e+15      0.911413
 5006.7700     9.062087e+14     1.046731e+15      0.865751
 5006.7800     8.529456e+14     1.046737e+15      0.814862
 5006.7900     8.086638e+14     1.046742e+15      0.772553
 5006.8000     7.859055e+14     1.046747e+15      0.750807
 5006.8100     7.906070e+14     1.046753e+15      0.755295
 5006.8200     8.207142e+14     1.046758e+15      0.784053
 5006.8300     8.662683e+14     1.046764e+15      0.827568
 5006.8400     9.115952e+14     1.046769e+15      0.870866
 5006.8500     9.416282e+14     1.046774e+15      0.899552
 5006.8600     9.487621e+14     1.046780e+15      0.906363
 5006.8700     9.349032e+14     1.046785e+15      0.893118
 5006.8800     9.089230e+14     1.046791e+15      0.868295
 5006.8900     8.825355e+14     1.046796e+15      0.843082
 5006.9000     8.659361e+14     1.046802e+15      0.827221
 5006.9100     8.643079e+14     1.046807e+15      0.825661
 5006.9200     8.764236e+14     1.046812e+15      0.837231
 5006.9300     8.954683e+14     1.046818e+15      0.855419
 5006.9400     9.122068e+14     1.046823e+15      0.871405
 5006.9500     9.193771e+14     1.046829e+15      0.878250
 5006.9600     9.146159e+14     1.046834e+15      0.873697
 5006.9700     9.005728e+14     1.046840e+15      0.860278
 5006.9800     8.826080e+14     1.046845e+15      0.843112
 5006.9900     8.653711e+14     1.046850e+15      0.826643
 5007.0000     8.483335e+14     1.046856e+15      0.810363
 5007.0100     8.264753e+14     1.046864e+15      0.789477
 5007.0200     7.922430e+14     1.046873e+15      0.756771
 5007.0300     7.342167e+14     1.046881e+15      0.701337
 5007.0400     6.235914e+14     1.046889e+15      0.595661
 5007.0500     4.517842e+14     1.046898e+15      0.431546
 5007.0600     3.164278e+14     1.046906e+15      0.302250
 5007.0700     2.473554e+14     1.046915e+15      0.236271
 5007.0800     2.083836e+14     1.046923e+15      0.199044
 5007.0900     1.848188e+14     1.046931e+15      0.176534
 5007.1000     1.724907e+14     1.046940e+15      0.164757
 5007.1100     1.695664e+14     1.046948e+15      0.161963
 5007.1200     1.755618e+14     1.046957e+15      0.167688
 5007.1300     1.914395e+14     1.046965e+15      0.182852
 5007.1400     2.195431e+14     1.046973e+15      0.209693
 5007.1500     2.659742e+14     1.046982e+15      0.254039
 5007.1600     3.524033e+14     1.046990e+15      0.336587
 5007.1700     5.049391e+14     1.046999e+15      0.482273
 5007.1800     6.495093e+14     1.047007e+15      0.620349
 5007.1900     7.288424e+14     1.047015e+15      0.696114
 5007.2000     7.751791e+14     1.047024e+15      0.740364
 5007.2100     8.085789e+14     1.047032e+15      0.772258
 5007.2200     8.332204e+14     1.047040e+15      0.795786
 5007.2300     8.508556e+14     1.047049e+15      0.812623
 5007.2400     8.629376e+14     1.047057e+15      0.824155
 5007.2500     8.704486e+14     1.047066e+15      0.831322
 5007.2600     8.743614e+14     1.047074e+15      0.835052
 5007.2700     8.754617e+14     1.047082e+15      0.836096
 5007.2800     8.741108e+14     1.047091e+15      0.834799
 5007.2900     8.705067e+14     1.047099e+15      0.831351
 5007.3000     8.647302e+14     1.047108e+15      0.825827
 5007.3100     8.567671e+14     1.047116e+15      0.818216
 5007.3200     8.464711e+14     1.047124e+15      0.808377
 5007.3300     8.336266e+14     1.047133e+15      0.796104
 5007.3400     8.179327e+14     1.047141e+15      0.781110
 5007.3500     7.985991e+14     1.047150e+15      0.762641
 5007.3600     7.748784e+14     1.047158e+15      0.739982
 5007.3700     7.449423e+14     1.047166e+15      0.711389
 5007.3800     7.055058e+14     1.047175e+15      0.673723
 5007.3900     6.521478e+14     1.047183e+15      0.622764
 5007.4000     5.844319e+14     1.047192e+15      0.558095
 5007.4100     5.088720e+14     1.047200e+15      0.485936
 5007.4200     4.396068e+14     1.047208e+15      0.419789
 5007.4300     3.870599e+14     1.047217e+15      0.369608
 5007.4400     3.503982e+14     1.047225e+15      0.334597
 5007.4500     3.193899e+14     1.047234e+15      0.304984
 5007.4600     2.776918e+14     1.047242e+15      0.265165
 5007.4700     2.280937e+14     1.047250e+15      0.217802
 5007.4800     1.874328e+14     1.047259e+15      0.178975
 5007.4900     1.601234e+14     1.047267e+15      0.152896
 5007.5000     1.445086e+14     1.047276e+15      0.137985
 5007.5100     1.376910e+14     1.047284e+15      0.131474
 5007.5200     1.378276e+14     1.047292e+15      0.131604
 5007.5300     1.449680e+14     1.047301e+15      0.138421
 5007.5400     1.610800e+14     1.047309e+15      0.153804
 5007.5500     1.894352e+14     1.047318e+15      0.180877
 5007.5600     2.339530e+14     1.047326e+15      0.223381
 5007.5700     3.024826e+14     1.047334e+15      0.288812
 5007.5800     3.958250e+14     1.047343e+15      0.377933
 5007.5900     4.821742e+14     1.047351e+15      0.460375
 5007.6000     5.483609e+14     1.047360e+15      0.523565
 5007.6100     6.036195e+14     1.047368e+15      0.576320
 5007.6200     6.515531e+14     1.047376e+15      0.622081
