# Korg.jl Solar Spectrum
# Teff=5780 K, logg=4.44, [M/H]=0.0
# Wavelength(Å)  NormalizedFlux
 5060.1200      0.999998
 5060.1300      0.999998
 5060.1400      0.999998
 5060.1500      0.999998
 5060.1600      0.999998
 5060.1700      0.999998
 5060.1800      0.999998
 5060.1900      0.999998
 5060.2000      0.999998
 5060.2100      0.999998
 5060.2200      0.999998
 5060.2300      0.999998
 5060.2400      0.999998
 5060.2500      0.999998
 5060.2600      0.999998
 5060.2700      0.999998
 5060.2800      0.999998
 5060.2900      0.999998
 5060.3000      0.999998
 5060.3100      0.999998
 5060.3200      0.999998
 5060.3300      0.999998
 5060.3400      0.999998
 5060.3500      0.999998
 5060.3600      0.999998
 5060.3700      0.999998
 5060.3800      0.999998
 5060.3900      0.999998
 5060.4000      0.999998
 5060.4100      0.999998
 5060.4200      0.999998
 5060.4300      0.999998
 5060.4400      0.999999
 5060.4500      0.999999
 5060.4600      0.999999
 5060.4700      0.999999
 5060.4800      0.999999
 5060.4900      0.999999
 5060.5000      0.999999
 5060.5100      0.999999
 5060.5200      0.999999
 5060.5300      1.000000
 5060.5400      1.000000
 5060.5500      1.000000
 5060.5600      1.000000
 5060.5700      1.000000
 5060.5800      1.000000
 5060.5900      1.000000
 5060.6000      1.000000
 5060.6100      1.000000
 5060.6200      1.000000
 5060.6300      1.000000
 5060.6400      1.000000
 5060.6500      1.000000
 5060.6600      1.000000
 5060.6700      1.000000
 5060.6800      1.000000
 5060.6900      1.000000
 5060.7000      1.000000
 5060.7100      1.000000
 5060.7200      1.000000
 5060.7300      1.000000
 5060.7400      1.000000
 5060.7500      0.999852
 5060.7600      0.999847
 5060.7700      0.999843
 5060.7800      0.999838
 5060.7900      0.999803
 5060.8000      0.999735
 5060.8100      0.999408
 5060.8200      0.998190
 5060.8300      0.995286
 5060.8400      0.991386
 5060.8500      0.989468
 5060.8600      0.991443
 5060.8700      0.995333
 5060.8800      0.998188
 5060.8900      0.999366
 5060.9000      0.999669
 5060.9100      0.999720
 5060.9200      0.999740
 5060.9300      0.999730
 5060.9400      0.999719
 5060.9500      0.999708
 5060.9600      0.999696
 5060.9700      0.999683
 5060.9800      0.999669
 5060.9900      0.999654
 5061.0000      0.999638
 5061.0100      0.999621
 5061.0200      0.999603
 5061.0300      0.999584
 5061.0400      0.999563
 5061.0500      0.999475
 5061.0600      0.999448
 5061.0700      0.999418
 5061.0800      0.999344
 5061.0900      0.999156
 5061.1000      0.998447
 5061.1100      0.996273
 5061.1200      0.989988
 5061.1300      0.974611
 5061.1400      0.943556
 5061.1500      0.893026
 5061.1600      0.828234
 5061.1700      0.764120
 5061.1800      0.717626
 5061.1900      0.699748
 5061.2000      0.713601
 5061.2100      0.754700
 5061.2200      0.810944
 5061.2300      0.865966
 5061.2400      0.908044
 5061.2500      0.933820
 5061.2600      0.942956
 5061.2700      0.933929
 5061.2800      0.907909
 5061.2900      0.873133
 5061.3000      0.842659
 5061.3100      0.827930
 5061.3200      0.834252
 5061.3300      0.859573
 5061.3400      0.895460
 5061.3500      0.930612
 5061.3600      0.956092
 5061.3700      0.967966
 5061.3800      0.962801
 5061.3900      0.926577
 5061.4000      0.828052
 5061.4100      0.659980
 5061.4200      0.494553
 5061.4300      0.394867
 5061.4400      0.350060
 5061.4500      0.333590
 5061.4600      0.326117
 5061.4700      0.313696
 5061.4800      0.298889
 5061.4900      0.298704
 5061.5000      0.331318
 5061.5100      0.425588
 5061.5200      0.604093
 5061.5300      0.804431
 5061.5400      0.928701
 5061.5500      0.975555
 5061.5600      0.988639
 5061.5700      0.992340
 5061.5800      0.993940
 5061.5900      0.994962
 5061.6000      0.995711
 5061.6100      0.996293
 5061.6200      0.996763
 5061.6300      0.997146
 5061.6400      0.997462
 5061.6500      0.997727
 5061.6600      0.997952
 5061.6700      0.998145
 5061.6800      0.998311
 5061.6900      0.998455
 5061.7000      0.998582
 5061.7100      0.998693
 5061.7200      0.998792
 5061.7300      0.998880
 5061.7400      0.998958
 5061.7500      0.999029
 5061.7600      0.999092
 5061.7700      0.999150
 5061.7800      0.999202
 5061.7900      0.999249
 5061.8000      0.999292
 5061.8100      0.999332
 5061.8200      0.999368
 5061.8300      0.999402
 5061.8400      0.999433
 5061.8500      0.999461
 5061.8600      0.999488
 5061.8700      0.999512
 5061.8800      0.999535
 5061.8900      0.999556
 5061.9000      0.999576
 5061.9100      0.999595
 5061.9200      0.999612
 5061.9300      0.999693
 5061.9400      0.999705
 5061.9500      0.999717
 5061.9600      0.999728
 5061.9700      0.999738
 5061.9800      0.999748
 5061.9900      0.999757
 5062.0000      0.999766
 5062.0100      0.999774
 5062.0200      0.999782
 5062.0300      0.999789
 5062.0400      0.999796
 5062.0500      0.999803
 5062.0600      0.999809
 5062.0700      0.999815
 5062.0800      0.999821
 5062.0900      0.999827
 5062.1000      0.999832
 5062.1100      0.999837
 5062.1200      0.999842
 5062.1300      0.999847
 5062.1400      0.999851
 5062.1500      1.000000
 5062.1600      1.000000
 5062.1700      1.000000
 5062.1800      1.000000
 5062.1900      1.000000
 5062.2000      1.000000
 5062.2100      1.000000
 5062.2200      1.000000
 5062.2300      1.000000
 5062.2400      1.000000
 5062.2500      1.000000
 5062.2600      1.000000
 5062.2700      1.000000
 5062.2800      1.000000
 5062.2900      1.000000
 5062.3000      1.000000
 5062.3100      1.000000
 5062.3200      1.000000
 5062.3300      1.000000
 5062.3400      1.000000
 5062.3500      1.000000
 5062.3600      1.000000
 5062.3700      1.000000
 5062.3800      1.000000
 5062.3900      1.000000
 5062.4000      1.000000
 5062.4100      1.000000
 5062.4200      1.000000
 5062.4300      1.000000
 5062.4400      1.000000
 5062.4500      1.000000
 5062.4600      1.000000
 5062.4700      1.000000
 5062.4800      1.000000
 5062.4900      1.000000
 5062.5000      1.000000
 5062.5100      1.000000
 5062.5200      1.000000
 5062.5300      1.000000
 5062.5400      1.000000
 5062.5500      1.000000
 5062.5600      1.000000
 5062.5700      1.000000
 5062.5800      1.000000
 5062.5900      1.000000
 5062.6000      1.000000
 5062.6100      1.000000
 5062.6200      1.000000
 5062.6300      1.000000
 5062.6400      1.000000
 5062.6500      1.000000
 5062.6600      1.000000
 5062.6700      1.000000
 5062.6800      1.000000
 5062.6900      1.000000
 5062.7000      1.000000
 5062.7100      1.000000
 5062.7200      1.000000
 5062.7300      1.000000
 5062.7400      1.000000
 5062.7500      1.000000
 5062.7600      1.000000
 5062.7700      1.000000
 5062.7800      1.000000
 5062.7900      1.000000
 5062.8000      1.000000
 5062.8100      1.000000
 5062.8200      1.000000
 5062.8300      1.000000
 5062.8400      1.000000
 5062.8500      1.000000
 5062.8600      1.000000
 5062.8700      1.000000
 5062.8800      1.000000
 5062.8900      1.000000
 5062.9000      1.000000
 5062.9100      1.000000
 5062.9200      1.000000
 5062.9300      1.000000
 5062.9400      1.000000
 5062.9500      1.000000
 5062.9600      1.000000
 5062.9700      1.000000
 5062.9800      1.000000
 5062.9900      1.000000
 5063.0000      1.000000
 5063.0100      1.000000
 5063.0200      1.000000
 5063.0300      1.000000
 5063.0400      1.000000
 5063.0500      1.000000
 5063.0600      1.000000
 5063.0700      1.000000
 5063.0800      0.999897
 5063.0900      0.999892
 5063.1000      0.999886
 5063.1100      0.999880
 5063.1200      0.999873
 5063.1300      0.999865
 5063.1400      0.999857
 5063.1500      0.999849
 5063.1600      0.999839
 5063.1700      0.999828
 5063.1800      0.999817
 5063.1900      0.999804
 5063.2000      0.999789
 5063.2100      0.999773
 5063.2200      0.999756
 5063.2300      0.999736
 5063.2400      0.999713
 5063.2500      0.999687
 5063.2600      0.999572
 5063.2700      0.999531
 5063.2800      0.999484
 5063.2900      0.999429
 5063.3000      0.999364
 5063.3100      0.999288
 5063.3200      0.999197
 5063.3300      0.999086
 5063.3400      0.998951
 5063.3500      0.998780
 5063.3600      0.998563
 5063.3700      0.998283
 5063.3800      0.997901
 5063.3900      0.997353
 5063.4000      0.996481
 5063.4100      0.994878
 5063.4200      0.991080
 5063.4300      0.980918
 5063.4400      0.955319
 5063.4500      0.903151
 5063.4600      0.825352
 5063.4700      0.741659
 5063.4800      0.676167
 5063.4900      0.636952
 5063.5000      0.621933
 5063.5100      0.631219
 5063.5200      0.670685
 5063.5300      0.742850
 5063.5400      0.833700
 5063.5500      0.914040
 5063.5600      0.963760
 5063.5700      0.986207
 5063.5800      0.994133
 5063.5900      0.996663
 5063.6000      0.997584
 5063.6100      0.998057
 5063.6200      0.998373
 5063.6300      0.998603
 5063.6400      0.998780
 5063.6500      0.998920
 5063.6600      0.999034
 5063.6700      0.999127
 5063.6800      0.999204
 5063.6900      0.999269
 5063.7000      0.999324
 5063.7100      0.999371
 5063.7200      0.999411
 5063.7300      0.999447
 5063.7400      0.999477
 5063.7500      0.999504
 5063.7600      0.999528
 5063.7700      0.999549
 5063.7800      0.999645
 5063.7900      0.999656
 5063.8000      0.999666
 5063.8100      0.999675
 5063.8200      0.999683
 5063.8300      0.999690
 5063.8400      0.999697
 5063.8500      0.999702
 5063.8600      0.999708
 5063.8700      0.999712
 5063.8800      0.999717
 5063.8900      0.999821
 5063.9000      0.999820
 5063.9100      0.999818
 5063.9200      0.999817
 5063.9300      0.999815
 5063.9400      0.999814
 5063.9500      0.999812
 5063.9600      0.999811
 5063.9700      0.999809
 5063.9800      0.999808
 5063.9900      0.999806
 5064.0000      0.999805
 5064.0100      0.999803
 5064.0200      0.999801
 5064.0300      0.999800
 5064.0400      0.999798
 5064.0500      0.999796
 5064.0600      0.999795
 5064.0700      0.999793
 5064.0800      0.999791
 5064.0900      0.999789
 5064.1000      0.999787
 5064.1100      0.999786
 5064.1200      0.999784
 5064.1300      0.999782
 5064.1400      0.999780
 5064.1500      0.999778
 5064.1600      0.999776
 5064.1700      0.999774
 5064.1800      0.999772
 5064.1900      0.999770
 5064.2000      0.999768
 5064.2100      0.999766
 5064.2200      0.999764
 5064.2300      0.999762
 5064.2400      0.999759
 5064.2500      0.999757
 5064.2600      0.999755
 5064.2700      0.999727
 5064.2800      0.999666
 5064.2900      0.999357
 5064.3000      0.998208
 5064.3100      0.995510
 5064.3200      0.991962
 5064.3300      0.990313
 5064.3400      0.992213
 5064.3500      0.995772
 5064.3600      0.998336
 5064.3700      0.999382
 5064.3800      0.999650
 5064.3900      0.999699
 5064.4000      0.999720
 5064.4100      0.999717
 5064.4200      0.999714
 5064.4300      0.999704
 5064.4400      0.999676
 5064.4500      0.999557
 5064.4600      0.999104
 5064.4700      0.997587
 5064.4800      0.993293
 5064.4900      0.983036
 5064.5000      0.962652
 5064.5100      0.929390
 5064.5200      0.885258
 5064.5300      0.837764
 5064.5400      0.796249
 5064.5500      0.767151
 5064.5600      0.752558
 5064.5700      0.752250
 5064.5800      0.765916
 5064.5900      0.793414
 5064.6000      0.832379
 5064.6100      0.875999
 5064.6200      0.914348
 5064.6300      0.939387
 5064.6400      0.948171
 5064.6500      0.940779
 5064.6600      0.918365
 5064.6700      0.885596
 5064.6800      0.852652
 5064.6900      0.831573
 5064.7000      0.830450
 5064.7100      0.850325
 5064.7200      0.885138
 5064.7300      0.924260
 5064.7400      0.957378
 5064.7500      0.979517
 5064.7600      0.991466
 5064.7700      0.996773
 5064.7800      0.998741
 5064.7900      0.999356
 5064.8000      0.999517
 5064.8100      0.999550
 5064.8200      0.999555
 5064.8300      0.999549
 5064.8400      0.999464
 5064.8500      0.999457
 5064.8600      0.999450
 5064.8700      0.999443
 5064.8800      0.999435
 5064.8900      0.999427
 5064.9000      0.999420
 5064.9100      0.999412
 5064.9200      0.999403
 5064.9300      0.999395
 5064.9400      0.999386
 5064.9500      0.999378
 5064.9600      0.999369
 5064.9700      0.999360
 5064.9800      0.999350
 5064.9900      0.999341
 5065.0000      0.999331
 5065.0100      0.999321
 5065.0200      0.999285
 5065.0300      0.999268
 5065.0400      0.999249
 5065.0500      0.999226
 5065.0600      0.999195
 5065.0700      0.999139
 5065.0800      0.998934
 5065.0900      0.997883
 5065.1000      0.993584
 5065.1100      0.982266
 5065.1200      0.965240
 5065.1300      0.954275
 5065.1400      0.959785
 5065.1500      0.976332
 5065.1600      0.990387
 5065.1700      0.996806
 5065.1800      0.998598
 5065.1900      0.998940
 5065.2000      0.998995
 5065.2100      0.999004
 5065.2200      0.999001
 5065.2300      0.998993
 5065.2400      0.998982
 5065.2500      0.998969
 5065.2600      0.998974
 5065.2700      0.998955
 5065.2800      0.998935
 5065.2900      0.998914
 5065.3000      0.998790
 5065.3100      0.998755
 5065.3200      0.998715
 5065.3300      0.998671
 5065.3400      0.998620
 5065.3500      0.998561
 5065.3600      0.998490
 5065.3700      0.998398
 5065.3800      0.998269
 5065.3900      0.998044
 5065.4000      0.997490
 5065.4100      0.995777
 5065.4200      0.990583
 5065.4300      0.977411
 5065.4400      0.951618
 5065.4500      0.915298
 5065.4600      0.880696
 5065.4700      0.864120
 5065.4800      0.873484
 5065.4900      0.902854
 5065.5000      0.936068
 5065.5100      0.959291
 5065.5200      0.970635
 5065.5300      0.976457
 5065.5400      0.981980
 5065.5500      0.987896
 5065.5600      0.992679
 5065.5700      0.995540
 5065.5800      0.996833
 5065.5900      0.997296
 5065.6000      0.997427
 5065.6100      0.997447
 5065.6200      0.997381
 5065.6300      0.997376
 5065.6400      0.997243
 5065.6500      0.997013
 5065.6600      0.995959
 5065.6700      0.993603
 5065.6800      0.988775
 5065.6900      0.981199
 5065.7000      0.973188
 5065.7100      0.968424
 5065.7200      0.969608
 5065.7300      0.975943
 5065.7400      0.983847
 5065.7500      0.990011
 5065.7600      0.993404
 5065.7700      0.994734
 5065.7800      0.995036
 5065.7900      0.994949
 5065.8000      0.994733
 5065.8100      0.994464
 5065.8200      0.994188
 5065.8300      0.993835
 5065.8400      0.993325
 5065.8500      0.992873
 5065.8600      0.992353
 5065.8700      0.991748
 5065.8800      0.991038
 5065.8900      0.990180
 5065.9000      0.989103
 5065.9100      0.987654
 5065.9200      0.985309
 5065.9300      0.979873
 5065.9400      0.963969
 5065.9500      0.919756
 5065.9600      0.827629
 5065.9700      0.700211
 5065.9800      0.588130
 5065.9900      0.525320
 5066.0000      0.505737
 5066.0100      0.482460
 5066.0200      0.383741
 5066.0300      0.277305
 5066.0400      0.227089
 5066.0500      0.202727
 5066.0600      0.192156
 5066.0700      0.192698
 5066.0800      0.204484
 5066.0900      0.230775
 5066.1000      0.289103
 5066.1100      0.453786
 5066.1200      0.718457
 5066.1300      0.888610
 5066.1400      0.946628
 5066.1500      0.962163
 5066.1600      0.966995
 5066.1700      0.968908
 5066.1800      0.969544
 5066.1900      0.969366
 5066.2000      0.968573
 5066.2100      0.967229
 5066.2200      0.965314
 5066.2300      0.962802
 5066.2400      0.959626
 5066.2500      0.955669
 5066.2600      0.950727
 5066.2700      0.944457
 5066.2800      0.936212
 5066.2900      0.924277
 5066.3000      0.902691
 5066.3100      0.855810
 5066.3200      0.757748
 5066.3300      0.610462
 5066.3400      0.474549
 5066.3500      0.393558
 5066.3600      0.358615
 5066.3700      0.347426
 5066.3800      0.329617
 5066.3900      0.285822
 5066.4000      0.243997
 5066.4100      0.216884
 5066.4200      0.202092
 5066.4300      0.197686
 5066.4400      0.203111
 5066.4500      0.219193
 5066.4600      0.249087
 5066.4700      0.304067
 5066.4800      0.416954
 5066.4900      0.595611
 5066.5000      0.739393
